X. Center of Geometry (µm)	Y. Center of Geometry (µm)	Z. Center of Geometry (µm)	Volume. Volume (µm³)	Mean. Intensities #1	SD. Intensities #1	Sphericity
79.40830414	89.00933894	235.142267	50.54803919	19.37366021	5.813872465	0.626447314
51.10030597	92.31891694	241.1015837	46.52642935	23.49739682	6.668733655	0.649114804
61.40027605	94.05437257	245.2136495	36.71762485	21.34045419	6.190685131	0.662508308
80.94510958	87.10926886	249.243177	39.86298149	23.64125608	8.369480386	0.65815315
39.50085424	31.51477288	267.497939	21.21971374	21.82286246	7.432590861	0.617698635
36.32300227	33.13870955	268.443354	43.20451422	17.65286525	8.000798093	0.51881806
31.80678005	39.29716027	269.3125845	31.33586078	14.79569067	7.57754296	0.628798996
37.26198345	33.77280307	273.1732377	76.24056778	12.82000377	7.271398073	0.348349439
39.05864337	30.10724541	275.9712318	39.86298149	19.06445898	7.775263593	0.632859421
34.42114634	38.46029268	276.4273767	41.02042042	20.02884003	9.714396529	0.607415201
38.36796167	35.60563004	279.5965554	35.65173476	16.2311549	7.353237752	0.562324668
35.95708387	35.15803589	232.0588565	32.43444688	14.75661749	5.467445444	0.596984822
35.06588066	36.82415348	236.0333858	25.86254787	17.82291513	5.054148718	0.609593202
39.34768658	32.51545123	298.8841081	29.23023741	19.38403914	7.553231834	0.593786336
39.36620485	33.71029554	314.3099728	33.45456255	19.84581529	7.433431293	0.557822386
37.50722477	31.67661927	317.8349083	24.23428632	15.93314604	7.83530236	0.555720844
38.70247674	35.78603779	318.3227206	17.99588666	15.12989773	7.618911515	0.514459725
34.74555928	35.4827598	191.6571416	40.5365194	18.38276926	6.511131712	0.584079747
30.60929915	38.58429701	191.8457628	33.66381704	15.69955556	6.110513762	0.55884338
38.06466503	39.4485383	202.0057518	33.38263132	20.61546704	7.637176825	0.606504205
38.42412356	34.28998453	204.9648326	32.97066153	15.52344902	5.994837863	0.56471626
38.43810476	29.97959062	211.6566257	38.64015053	14.90176965	6.006918082	0.596459432
35.24410342	34.93950196	169.8862034	25.03860829	8.840879154	4.722990851	0.453142222
31.63279694	35.27672597	176.5912416	27.82430877	18.72948133	6.590396453	0.53852603
35.35651807	34.84872382	340.4685661	42.33480022	17.94965514	7.196092351	0.585715577
33.10344558	36.86559193	342.7766284	29.98224576	20.52297675	6.880403546	0.55061039
62.7771921	87.03543698	212.7329465	17.2242607	20.34351867	5.266364948	0.409568221
50.70045507	89.43276232	259.5087203	49.63255077	22.5857308	6.793183897	0.636578352
62.50884731	91.48152994	261.1573084	24.02503182	15.17862108	5.798634572	0.519605576
63.58286354	94.96926759	269.0373241	67.47149655	20.43938832	7.127774141	0.501531567
71.68892453	96.83535827	277.9289758	50.08375578	23.82738513	10.13273774	0.608492009
60.34348357	95.47430549	281.5229801	46.96455595	20.09356964	6.670046215	0.628113613
48.80132263	91.231552	282.5610203	45.01587345	25.9543929	9.854171292	0.648638546
72.51300356	96.65803715	296.5939686	51.39159638	21.80951057	6.885837994	0.627987504
53.22434793	90.92688686	296.497497	49.88104048	23.40801189	9.188542424	0.6284204
70.72155849	91.55931542	298.5028196	48.07622046	18.83427165	6.501012855	0.558140963
72.80338694	112.952196	300.4400744	41.67434072	16.9507619	5.36424999	0.424060027
80.00541499	115.4995264	301.2701079	44.49927642	15.3400019	5.211345859	0.412889282
56.48684672	91.32384672	300.6109173	45.68941136	17.5743737	6.160871639	0.515288559
64.75767192	92.41220252	300.7843674	55.98865609	20.15890679	7.833896749	0.592839897
50.97028725	92.84155714	302.6357037	39.54256054	19.77432962	6.344311909	0.590556315
75.16621908	91.6952004	302.3885621	52.17630074	18.90251018	6.952235354	0.623709199
67.43653895	92.29520149	306.5042538	58.67626852	16.75973989	6.684438387	0.633946062
49.50104049	109.2765047	307.9054453	53.30104365	20.3906343	6.171769751	0.599710804
54.40964974	90.63771507	306.5135336	46.74876225	20.43745896	7.157456097	0.566494655
71.53360921	114.9526353	307.7179547	42.03399688	24.94836757	8.849431061	0.649520447
59.54905274	93.36736303	308.0387706	72.16010511	18.56696462	7.819025417	0.455354678
71.18632146	90.62914532	310.63441	51.97358544	17.87030989	7.605216238	0.609879316
65.53903165	93.99191318	313.1321017	61.98510524	18.56649563	7.685088241	0.616041931
47.67051267	92.27986005	314.0348883	18.3163076	11.51042419	6.143189126	0.486794559
81.36256209	98.39285703	313.9951776	42.12554573	23.76459165	8.621122409	0.640509666
80.71860866	87.69467064	317.014413	52.11744791	19.0628156	8.029697504	0.615290606
57.98277798	89.22992272	318.4823741	52.63404495	19.11293611	8.345850006	0.607342421
78.0384176	38.63707344	20.77327072	53.96150316	21.24045593	9.613197381	0.596616981
77.36886679	18.10415043	21.69640699	39.12405155	22.47658324	9.583022172	0.624035409
71.96403018	20.15549427	21.80660585	27.95509283	25.59330593	8.920116837	0.599727124
64.68055505	23.73082021	22.31038946	44.19193387	21.29365113	9.039948888	0.5989629
70.46377003	28.17831647	22.33384698	36.96611456	25.74280095	9.93861049	0.620302816
66.76605548	11.61495715	22.75059041	40.90271477	18.82708414	7.30214022	0.585496529
57.68089368	33.57335201	23.87032753	48.09583807	25.98489248	9.987261797	0.620409487
75.35528434	23.60091916	23.59806133	32.51945652	29.94852319	9.356308336	0.634663403
74.62890041	28.13919447	24.1486329	30.53153881	27.96804151	8.536277552	0.623123451
56.91989035	18.41401251	25.12193562	28.74633639	23.43463307	7.809565106	0.589883932
46.72269868	32.59484768	27.01603773	61.00422479	25.33996161	7.687512468	0.62517275
72.34901941	12.61701472	25.98048606	29.31524705	20.89541525	9.710590372	0.603124249
70.19577131	16.15047331	27.4946732	34.05616922	25.45378176	10.10893473	0.631189049
74.34250505	26.19515423	27.95695626	37.52194681	25.74300625	8.300709727	0.61167098
52.78050531	21.45570674	28.56565139	41.22967492	20.71548316	7.867270083	0.623760226
79.12371936	25.42378176	29.7360012	43.5968664	24.38330854	8.467662848	0.596882984
75.50738867	11.37198287	29.56560105	28.63516994	24.18008653	8.199612826	0.611141063
60.63844847	15.11526554	29.71353931	26.20258642	22.24960861	7.900584587	0.551043736
55.66251053	32.29527036	30.75485712	41.60240949	25.72006736	9.463510443	0.644065923
72.74431309	14.50397026	31.01469537	31.66282093	27.67777388	9.484646127	0.601782395
68.42513982	22.60932728	31.59554205	42.13862413	25.76331737	9.51554646	0.618404279
72.1936875	21.75148876	32.55642791	39.54909974	23.05141575	7.730261798	0.604408517
77.03725085	15.76892473	32.44332954	40.22263765	27.00613795	10.29879078	0.612173355
46.7342423	24.0306106	33.22651024	75.97246045	21.618549	7.798184867	0.491030381
55.43610558	23.31106528	32.89590938	37.16229065	20.26950535	8.325560794	0.587806797
77.70798671	31.95860656	33.07110604	44.27694351	24.97928549	10.57642861	0.642950608
57.05920916	36.58379331	35.25172093	58.08774025	21.07039007	7.007351211	0.619913788
81.02875792	5.648810305	35.12265328	45.43438244	15.71403016	7.124420396	0.526257213
62.80111187	13.0911639	35.9170715	40.974646	21.94922446	8.016156513	0.602071964
81.00340298	27.27733118	36.18352245	42.53097631	27.8044554	10.16242759	0.623157451
68.02754941	9.46772332	38.48033992	18.19860195	6.775863975	4.167126204	0.432946256
57.06107419	23.35756322	36.98777945	45.30359838	20.17175613	6.336307761	0.588571968
59.8773705	24.37500757	41.47954953	41.45854702	23.09530206	7.419733344	0.614911627
54.87924167	32.32131049	41.92595813	47.32421211	27.52054005	9.046338797	0.617105201
76.32397128	26.74539949	42.50761677	56.70142921	23.03938424	8.8384115	0.603160965
78.98795222	19.78699087	45.8308578	40.0983928	30.41899466	12.43607142	0.647020286
57.33367937	26.26933923	46.1666812	57.30957509	24.69960871	9.926428683	0.476068813
61.58147345	19.81471478	46.06572647	31.89169303	25.56598216	8.704116324	0.626469099
57.1829272	33.02518903	46.19351779	40.05915758	25.62848334	8.251610723	0.605490569
50.34327973	22.33942219	47.34092122	40.25533367	26.43795523	7.767066905	0.62716734
45.76566571	33.63577378	47.57175648	49.9202757	27.66177655	9.085464656	0.631290294
62.50745483	14.01622851	48.88519255	35.82829324	22.96536619	7.202367773	0.592188597
65.86492112	16.85262341	48.89234606	28.26897457	24.86560946	7.100887029	0.594137818
66.71826324	21.58818317	49.60175	20.74235192	22.4464229	7.191583609	0.602084089
69.74188744	17.90772066	49.52210066	28.58285631	20.5688182	8.299859178	0.635604622
56.64533226	98.68735088	325.2926088	38.63361132	21.05900148	6.522088771	0.622220142
61.89335689	98.31390321	327.1627592	31.55165448	18.07556834	6.289855381	0.569191238
52.27724411	102.3289105	327.8284526	46.66375261	19.7168011	6.91439674	0.630710332
54.3827058	89.61961113	328.7225978	50.63304883	18.64308417	7.319228937	0.623431196
71.87625413	86.34580863	329.8325335	41.99476167	23.8375032	8.887933876	0.658323524
72.55989534	100.4783453	331.6534992	52.11090871	18.27222509	6.083094258	0.599934682
62.73631651	93.85011162	331.9848639	47.04302638	17.5796682	7.420961792	0.606385687
74.66344357	88.11318188	334.4183233	40.55613701	21.17012586	7.474973083	0.607308512
57.23206013	101.005032	339.2196866	41.32776296	15.92489851	6.916253299	0.397567637
60.09855011	90.84116664	337.8331516	46.65721341	23.51724422	10.11407128	0.629765038
66.84676187	115.2991861	340.5373249	32.92488711	15.18557942	5.679807086	0.435244833
63.53450436	94.22463654	338.7351552	39.72565823	19.39687032	8.204199332	0.558668695
80.55098095	112.3910786	342.3795064	49.76987403	19.8368184	6.699169658	0.624554195
50.76873165	115.4551751	344.1125475	49.44291388	15.89533733	6.587131192	0.489737216
47.89509588	100.9818389	346.6297413	55.85787203	17.74355526	7.523201949	0.611252976
78.24788553	106.9492541	346.5371501	52.32670241	17.79577013	7.70380839	0.614194517
73.17791595	88.49005676	349.6743143	38.82324821	25.09305388	11.70362798	0.625239261
67.36250248	92.00225183	352.2647873	22.38369187	10.21512768	6.610992576	0.46739873
52.19089908	105.8119986	352.6025051	55.26934376	17.47487602	8.133270709	0.595778784
80.65000367	87.9366356	352.5134178	32.06825151	20.66585516	8.389157231	0.623721934
64.78698244	22.07615926	54.68457881	31.65628172	21.43758002	7.900261827	0.612891468
73.52736111	18.29323504	56.01445816	36.72416405	26.75237238	9.87715643	0.630332319
73.44528592	26.21568906	56.04903949	36.59337999	25.07678003	8.978670175	0.610695445
76.8201296	17.84048092	57.61534309	48.48819025	25.58895424	10.45647317	0.567561879
77.34958207	26.68091121	58.04171714	45.21858875	26.88030582	9.621795049	0.592198607
73.48096007	8.1857213	58.43166019	48.47511184	21.72366808	8.67394957	0.581825889
67.67379459	33.31784018	59.0831185	55.07316767	28.36170467	11.31755235	0.633491123
49.47485714	25.91439922	59.93016638	26.96113397	23.85034766	7.290356707	0.599539216
64.55642959	13.33478763	60.90994578	37.75081892	20.78071848	7.169027243	0.569645234
80.86550008	21.587874	60.05748945	41.83128159	24.74715324	10.40267266	0.624152092
74.40596003	25.35294188	60.40692564	41.06619484	29.13550429	9.447185122	0.609216806
57.87866791	19.36150726	62.99035557	43.71457206	24.02528093	9.614040421	0.622239347
65.40373338	23.64811115	63.92251108	17.70816172	8.842733442	5.446939706	0.406025407
76.96600732	27.07180105	62.76117456	37.53502522	25.6099979	8.752324394	0.609887651
63.07838903	16.72933159	65.65080418	27.54966224	18.97944745	7.277905125	0.617764137
66.75047608	18.66607972	65.64647102	34.86049119	21.53242779	7.491011943	0.625863242
53.76023189	21.99521098	65.65251867	40.974646	23.3754731	7.986488442	0.636582673
57.78133696	23.19099348	65.73112826	33.08836718	20.66498549	8.072072864	0.589957698
56.47154892	16.33918999	66.90772355	49.39060026	24.99818689	8.395075307	0.610375756
66.38714092	12.66963926	66.69340987	31.41433121	19.66145353	6.640354446	0.606007217
80.12348133	15.48010315	68.50856646	40.63460744	20.77924087	6.920714777	0.606287204
70.622906	15.90875363	68.44348021	39.65372699	24.78413109	8.319552008	0.624762629
70.61225107	20.41571543	68.20272492	35.13513772	24.13524438	8.456724132	0.630215228
62.25664673	20.24539879	68.62370242	27.00690839	21.95605469	7.458156623	0.6331899
55.74268439	20.20820151	69.64459066	36.27949824	24.70918045	8.407501842	0.612102922
45.5555375	25.15779327	71.63622372	20.40231336	12.42413521	4.054733892	0.452485723
60.35219182	24.62386412	70.44143297	39.50986453	20.24243289	8.053787991	0.525293757
61.12459978	15.86494643	71.20713362	41.74627195	23.11378688	7.734449002	0.6069393
77.89947335	19.64159701	71.60182516	33.73574828	22.55729774	6.688801165	0.605649773
73.27349096	38.80683327	71.28275829	34.71008952	23.31672253	7.965537629	0.598186067
74.59726501	23.79592499	71.58169052	43.67533684	22.77812002	8.897657548	0.554333907
64.99204615	23.50618022	72.00930989	32.72871102	21.89816901	6.491685087	0.622247345
76.89649736	39.17622064	73.3572935	28.45207225	22.56466247	6.362252986	0.603970553
72.68779245	19.74738679	73.25937736	35.35093142	23.11396802	7.184557573	0.60503445
61.71937379	19.56971654	73.26774198	25.69906779	23.47013022	7.497731296	0.611335476
77.54368852	16.8260403	75.65238917	38.29357277	24.29086123	7.550336681	0.609919209
73.4195649	38.18382788	75.15312109	44.33579634	24.80072398	7.904407616	0.618698727
80.19631474	11.32281275	78.70939044	18.05473948	11.42615861	4.778356778	0.4264167
75.05187335	20.99050286	77.17119295	29.68798162	20.54643298	6.443644875	0.602149105
64.75349652	21.63771687	76.64826445	32.9118087	21.63158796	6.694088455	0.584470332
77.5469917	24.64994039	77.56900794	35.43594106	25.41402596	8.131833915	0.592997581
62.61791121	17.84131464	78.46485047	29.38717828	23.58150964	7.982714061	0.599708909
77.17847084	36.9537883	79.03165006	38.45705284	23.78015264	7.031867281	0.634307704
66.96843853	17.55592871	79.36842616	33.29762168	22.86026694	8.029595745	0.600394636
62.54847555	25.06215683	78.83172344	42.65522117	20.84480692	7.93407524	0.608614909
55.72692546	25.84530297	80.03377312	42.2824866	20.68707576	7.082875037	0.607253303
74.85964059	24.83432049	80.71817338	33.60496422	20.72528087	7.210840049	0.605098736
64.16330416	14.77899673	80.77552503	39.96760874	21.3055332	8.272858235	0.598302765
79.33327008	19.72345288	80.53195206	35.7367444	25.87034902	8.473852513	0.616946254
51.34699389	23.86228717	81.62721385	35.3182354	18.53064649	7.156115104	0.553411224
81.06313089	23.66209281	81.72093782	29.02752212	23.70042077	7.081215316	0.598622186
66.64342962	20.9870716	81.86053553	24.01849262	22.17515617	7.034531313	0.598978674
78.47094876	8.179036396	82.53975159	37.01188898	20.86038724	8.349483858	0.58756533
62.35883964	22.27147661	83.19818931	32.29712362	21.10882362	7.07952753	0.597836097
96.44421111	90.40274981	223.3114594	17.06731983	13.86916192	4.491486357	0.597611716
105.4488	89.092975	223.4579	48.91323844	25.47712109	7.416752078	0.64178744
118.6639586	92.45993988	223.7482722	55.7990192	21.60504071	7.580970861	0.622881756
95.50089172	94.4230537	229.3515869	59.0620815	26.93298885	7.917709996	0.64296814
119.0804793	95.44652558	231.9026247	52.15668313	20.87992141	6.053540553	0.628424358
118.0117081	89.26009926	232.639157	48.55358228	22.85928393	6.722281536	0.61888145
99.44667617	93.37352671	233.7156058	41.73973275	22.55219841	6.175644472	0.589254166
109.0020239	91.04293781	235.1610316	56.25676341	21.67323611	5.629486318	0.589208224
90.7885	92.85974535	237.1299118	51.33274355	23.45593132	7.585688529	0.612615223
98.42740525	100.7132027	238.1705871	50.55457839	25.36436739	5.949073631	0.633639761
123.046834	107.1016606	238.6425614	45.45400005	20.10682693	5.755625671	0.615001209
101.9107978	93.91089182	238.0096372	50.05105976	27.60508856	8.867497163	0.639280276
89.81140626	88.07985899	239.1889326	44.05461061	20.33607717	6.777007565	0.591166572
96.68507932	95.82190219	242.660517	70.4010595	19.81513076	6.234590051	0.449289789
108.6617625	88.54994442	241.4228578	51.77087015	25.93728921	8.41797939	0.641184102
106.3782903	103.1643686	243.3092118	49.93335411	23.70722662	6.783537272	0.626757898
120.3391145	92.0761829	244.0771555	45.97713629	24.57886899	9.159973812	0.627599783
114.1382219	107.8317382	247.2444763	44.57774685	20.20752457	5.540068113	0.612201863
116.2725602	90.28354918	245.9880067	48.12853408	26.30498525	8.897905891	0.629661381
66.99250647	33.22435318	122.1368555	43.93690496	25.26377337	9.783502582	0.588097698
80.61776036	24.77964816	122.3962197	38.99326749	23.1226639	9.193253038	0.645386625
66.33339851	16.52868529	123.3428194	38.62707212	18.90224071	8.807273775	0.617772016
73.96215621	29.98089878	123.6191112	32.10748673	24.73138448	8.521291461	0.630997303
73.23928016	9.446937709	124.6909863	21.52051707	19.99167408	8.147163239	0.616339013
69.49941611	21.55721091	124.6173071	40.02646156	22.53453733	8.631421022	0.645215579
48.90502977	20.93445636	124.8091527	35.36400982	19.75766219	8.076079309	0.599341185
78.0411448	4.699108507	125.3534881	34.59238387	16.83669111	7.553362226	0.59154274
60.30481313	16.06241285	125.6094994	38.45705284	17.08054815	7.515390266	0.599095185
68.25608873	25.94962506	125.4623675	28.07933768	21.77852771	8.389598963	0.616003811
48.8490885	30.26258451	126.2101658	38.49628806	21.44200149	7.585831991	0.577119993
70.16867455	31.63802	125.5961855	39.56217815	26.11532796	9.353375874	0.618514216
48.26899583	25.86250734	126.6461761	42.32826102	24.45017206	8.777053168	0.606375194
69.3399435	16.64378068	127.0375626	46.99071276	23.27216464	10.46222176	0.580542216
63.30007115	12.60882609	127.8094605	36.3972039	19.38018842	8.523420049	0.60319426
72.33275969	27.07364341	128.3972442	28.68094436	25.65834156	8.033456691	0.625374437
75.10376667	30.6889	128.7963	36.68492883	27.86712096	9.422314982	0.654732882
71.81505046	23.01542633	129.2406823	33.82075792	24.29704784	9.234922581	0.603124943
50.79635417	28.78165385	129.0068429	44.88508939	19.29381352	6.999075479	0.546164978
62.31250145	18.81311444	130.3505252	45.19897114	18.58449224	7.776273958	0.622700129
75.8844364	25.13041137	130.2330824	37.37154515	23.56615994	8.120171092	0.527586888
46.83283137	21.13213295	133.0499021	19.42797211	10.36411122	4.428943551	0.539067103
72.90171958	24.68205357	132.5061162	42.7206132	27.09729958	10.55663182	0.582364851
70.40627486	11.27880341	133.8647507	28.40629783	16.79473198	6.88923998	0.616024119
67.20569323	15.14041228	134.3599892	37.49579	22.26349047	8.84710113	0.619206174
78.41718877	11.63676903	134.3661584	34.71008952	25.85251432	9.679526368	0.660474742
62.55026122	29.36458375	134.772087	33.06874957	22.68808902	7.004516553	0.61785532
80.17401383	25.83098225	135.4412838	34.99781446	22.73277282	8.35063892	0.632332742
47.7565785	33.31983964	136.0585959	52.68635857	23.07561444	11.24501123	0.574340373
54.98984047	38.95030739	136.8134864	18.48632688	8.370179889	4.833940196	0.398216558
65.78445957	11.80111139	136.7090668	34.04963002	22.12076206	7.188999161	0.573780091
79.10758279	22.12897188	136.7469804	35.10898091	22.65476738	8.118035444	0.625649902
77.95407886	4.720707045	136.913093	33.41532733	20.54870891	5.632592101	0.617345946
64.55865039	26.62496632	137.2106104	31.06775345	26.80266691	7.529573704	0.60260273
60.0190136	32.01447691	137.7019549	41.34084137	23.78436928	7.502481707	0.593479889
68.6976099	22.44017458	137.7333312	49.03094409	18.7651467	9.381870702	0.56037433
75.93063929	24.42190464	138.3126209	33.1210632	25.54096137	8.830961548	0.642466938
80.37115231	7.880640861	138.7071429	28.5501603	20.86374333	6.555308697	0.6145736
67.74086796	16.21179121	138.8004748	31.10044947	15.60691726	7.655894217	0.582976006
51.47635776	24.97150719	139.302288	43.19143582	15.66845049	7.19304426	0.621774006
80.71672704	12.11460934	139.2489031	36.3906647	21.43929964	7.647000016	0.586808818
56.85587229	20.96385301	139.1262771	46.13407717	23.0786219	9.986751065	0.594151239
69.16122813	28.29853125	139.9581219	35.57326432	24.28728394	7.109796274	0.61862447
56.62614838	16.16134897	139.9686069	30.80618533	17.65355626	5.85026197	0.553798322
52.04474597	18.50792742	139.349994	35.67789157	17.68336824	6.491908244	0.59474823
63.33145896	19.80982925	139.1776853	42.70099559	21.00618686	8.213510965	0.535331235
67.32935162	32.73490363	139.295485	37.65927008	22.24648033	8.778506388	0.637829928
78.75332617	28.61934172	139.3924862	31.95708506	27.90724089	9.724528382	0.645947062
63.35530154	28.66038818	140.3345284	34.41582539	25.06999711	7.370652219	0.579718314
60.70677773	24.13932602	140.8260247	31.00890063	20.09587897	7.640229073	0.608820895
60.56241553	14.64594199	141.3711789	28.29513138	16.20110755	6.199928358	0.598382665
71.4160025	31.71446404	141.950663	36.55414477	23.88904995	8.036826832	0.60928243
79.7931888	23.33074093	141.81145	33.87307154	20.09294814	9.115032262	0.631117977
77.22388324	4.604287867	142.2751169	42.95602451	18.47305785	6.903550731	0.620873234
66.20127683	23.71027666	142.3439274	38.81016981	21.85802977	9.9539322	0.588874684
72.27429081	25.62471915	141.9801585	37.41731957	23.81940334	7.954724278	0.624835055
47.58126233	24.78934061	142.6657569	40.43189215	17.26488828	7.408982598	0.587278135
64.74638133	13.65677622	142.7578778	29.4264135	18.20093395	8.46888988	0.639870242
58.63434995	29.61867555	142.9615677	45.1270399	24.60837728	7.821737316	0.638349138
76.19393907	10.94860932	143.2396541	40.13762801	21.48546767	7.863954076	0.598227109
58.65811953	19.01067019	143.1325411	26.5883994	19.32099571	6.56004664	0.595724104
53.94681754	17.67431122	144.0146358	28.49130747	20.31571343	7.219711846	0.602267874
74.96131422	22.94176866	144.4397369	38.89517944	19.55001442	7.6180867	0.577716408
51.74047969	38.85578661	144.9556956	55.373971	23.70408664	7.458365465	0.594061062
52.11822845	26.00515936	145.5692281	33.68997386	14.59701127	6.577015847	0.52841124
79.62024342	27.26990461	145.3949243	33.7946011	25.38554433	8.993646884	0.617755476
57.59804932	14.97001012	146.5459688	31.02851824	13.6573675	6.295358979	0.598926352
78.04769983	8.694523156	147.161506	41.93590884	21.54867338	8.562724561	0.62332476
80.58501649	21.1182854	147.4962421	38.47013125	20.96258584	9.695598504	0.635474814
48.65457784	23.44161319	147.8153005	19.23833523	14.64403887	6.619378005	0.583381986
63.43694906	32.95210622	148.6091977	45.18589273	26.05718174	8.892016838	0.628377668
49.63130162	29.49111313	148.8966788	33.06221037	29.20013953	9.727932403	0.628678964
65.84207067	12.29138413	149.2833137	27.20308448	21.47625013	7.637137128	0.623565506
55.1421211	39.30086836	149.6778194	47.14111443	24.12028036	7.018861017	0.625756763
75.14768731	24.66983163	149.7047166	43.49877836	20.69366936	8.643450617	0.632107814
54.0739057	30.36959574	150.1431086	47.63809386	21.08250327	7.028923212	0.566503767
80.62726074	25.32961649	149.8901137	30.14572583	23.39149872	7.331376682	0.621301857
51.95799431	36.0315145	150.1076828	34.49429583	27.03262925	8.805651322	0.631107806
74.04958571	35.0327372	150.4554895	45.58478411	22.34205646	8.590534243	0.613182931
79.92184796	7.345231278	88.30265185	34.57930546	18.08605862	7.49055262	0.600588788
71.00735512	25.7769988	88.6675145	38.11701429	24.26551956	9.0028233	0.605223649
69.77540147	36.607376	88.41058415	41.84436	25.02084218	9.339628547	0.645059371
55.30469453	18.44703089	89.21649211	30.26997069	18.73766138	7.68951624	0.627665809
62.11692945	23.05955335	90.09938047	44.85893258	21.2825087	8.257717935	0.561762215
60.38204768	18.28652534	89.13356402	21.80824201	17.6731432	7.495462781	0.576645409
73.27173245	11.60189824	89.43583481	43.50531756	20.83280227	9.468148301	0.593977488
57.873098	23.18247633	90.55496948	33.42840574	22.31245447	7.912103179	0.596957699
79.09627136	18.05217573	89.91441606	30.77348932	28.80422108	11.39154379	0.641198923
79.61419813	12.14459813	91.39849984	41.8508992	24.68399097	9.448226822	0.634808479
71.206305	29.88874841	91.05337421	35.99831252	28.39833081	11.27074144	0.630847577
76.10700239	28.59686767	91.63971971	41.01388122	24.21740522	8.482779789	0.573068135
67.14037752	11.5741517	91.81490096	39.61449177	17.41578955	8.163828834	0.592580403
70.39418396	21.91048811	91.96019217	31.06775345	21.7402303	8.476273463	0.618977804
77.91239568	22.26873724	92.35337449	31.78052658	23.65443134	8.491680701	0.60222553
51.86750495	23.90399127	92.61103608	38.96711068	19.75642828	9.475391323	0.62678289
50.72079485	36.91697879	92.68238084	45.93136187	27.14241146	10.44227454	0.630751768
72.3900676	36.83365786	92.95773511	48.75629757	23.34565262	9.392426486	0.637758414
72.44847395	25.38040943	92.71150372	28.9882869	26.17618517	8.726422459	0.592650467
81.25618319	27.02307198	93.4853937	37.33884913	26.56805639	10.57765368	0.637872762
62.49030414	19.4194571	93.73629035	40.3141865	20.78801186	8.617987774	0.527562046
67.70477834	17.33730227	94.04246348	44.13308105	16.16115959	9.02647354	0.551427799
58.01915009	18.73665586	94.09563473	26.62109541	20.98108009	7.859727798	0.609173521
62.62053723	14.66941193	94.52276301	37.94045581	20.52110415	7.794629095	0.607579088
71.22319741	9.416704268	94.86373171	34.31773734	20.5290997	8.360149319	0.639416603
65.81601314	34.85989747	94.96494853	47.76887792	26.27231783	10.72274714	0.635264742
74.12189011	28.88889352	95.64337763	40.34688251	25.12613462	8.461512337	0.58772588
80.33522795	14.82153195	95.60476327	34.99781446	23.48662944	8.625016327	0.62697399
58.23194936	22.99633994	96.35790367	40.93541078	16.5999505	7.725920201	0.613829238
61.88669817	29.10412612	96.36277758	47.59885864	23.91385795	9.12551994	0.626326239
77.34772633	23.36660658	96.88496166	35.98523411	26.2368276	8.721876498	0.610267412
60.46620666	17.47406528	98.14311844	29.6487464	16.88822354	6.492099013	0.622539403
65.93115208	24.63858031	98.09052869	42.05361449	21.10175355	8.5900892	0.613044638
52.5847877	26.474315	98.7583056	47.31113371	22.76394898	8.552886227	0.628568132
