X. Center of Geometry (µm)	Y. Center of Geometry (µm)	Z. Center of Geometry (µm)	Volume. Volume (µm³)	Mean. Intensities #1	SD. Intensities #1	Sphericity
161.2754051	255.6967893	121.4765616	25.32633322	39.942303	8.361232146	0.642595703
141.1706854	275.4832199	121.9460225	25.54212692	34.4156545	8.154066272	0.659023492
154.1625464	278.9529078	121.6900915	9.645324425	34.33716144	6.544279345	0.636820506
130.0927826	261.5489272	123.0190912	26.94805556	33.56275779	6.465722297	0.641404636
153.5687506	274.3319004	122.5088139	16.02104735	33.68306962	6.74674299	0.655878481
154.9630683	267.4692299	122.2613673	26.13719439	40.2200567	7.600413065	0.647861801
141.4237113	289.4980309	123.0205596	27.97471043	38.16927153	9.640257818	0.653546811
156.985268	288.3220732	123.2465257	23.3253371	31.22107673	7.015728372	0.647350841
158.2243244	280.6273806	123.5930144	18.62365014	39.3970223	6.117660413	0.646905507
132.942948	269.4442141	124.2467346	28.28205298	34.74404165	7.448188616	0.647043081
129.1513381	284.6021565	124.1888423	21.06277286	34.6753605	7.662285784	0.652684428
165.8573503	266.1762998	124.8546072	30.33536272	33.85788484	8.784007226	0.654887348
158.1685775	268.5471	125.192771	26.56224259	34.28993622	6.550209195	0.643233721
133.0198901	290.9671821	125.5386053	19.03561993	27.43567329	5.76622752	0.644397971
144.8719062	265.2655593	125.9610709	18.26399398	28.81398243	5.617553639	0.641110891
134.6193953	285.6935327	128.0973959	20.41539177	27.51643181	5.208045451	0.632199291
156.0348352	282.2375662	128.3930497	8.291709404	31.32482903	5.543358336	0.628092715
147.8052608	286.132783	128.0537858	19.10755117	42.94326613	7.04761172	0.634410183
136.8018548	281.0741862	128.8894936	25.03860829	35.57545218	8.056451949	0.632945178
128.5911733	289.673846	128.8320917	19.617609	31.19464182	7.01733451	0.653197088
162.4608175	276.8822486	128.8133917	22.75642644	40.37591476	10.24806177	0.628137459
130.91431	265.9377691	129.0690493	10.08345103	31.84254542	6.87948186	0.619449616
141.0150126	281.0720791	129.7021153	26.3791449	35.17173297	6.926524467	0.654639504
165.0798675	286.7732663	129.7921432	29.22369821	36.54212365	9.185001027	0.636928194
156.9506507	278.3477728	130.0015018	31.85899702	39.19350925	8.904073307	0.618243184
151.2995696	286.9410973	130.2228881	9.815343703	36.58640518	5.884764599	0.63019256
150.6769389	265.5644559	130.6143656	18.1005139	35.40754496	5.964750812	0.624751031
156.0157192	288.5135666	131.2745034	14.57588349	33.02694652	5.437111349	0.633791659
131.9266242	274.3861922	131.5958934	14.66743233	34.46247354	6.742547607	0.641368747
140.9144904	273.5304192	132.1705288	26.25490005	31.71644978	6.22306662	0.649805388
159.0999928	284.2722816	132.4312888	19.92495154	34.76167441	6.738464719	0.62586366
145.8776972	286.6412688	132.9986473	20.72927351	39.41883159	7.65120234	0.633237208
139.0658408	266.8626332	133.8542344	23.41034674	28.48244228	6.000052875	0.635084884
149.4515128	283.4026459	133.5582585	11.20819394	30.99014091	5.53205268	0.638942908
144.5289129	274.8017188	134.717305	18.15936673	29.31489801	6.35011844	0.614823365
131.9807902	278.5808214	134.4054911	16.11259619	30.29527715	5.423808546	0.616076877
151.7973324	265.8069389	134.9139665	22.27252542	30.43157162	5.613725631	0.661079294
132.4791657	260.173262	135.5146141	24.90782423	36.64279304	6.933136958	0.614954292
156.2041957	257.8657745	136.0948348	18.44709166	37.60084057	7.054368393	0.64025283
147.1871281	264.0375257	135.976408	22.6648776	36.55414037	8.158926597	0.656919661
146.9899266	290.1577608	136.7257427	17.74085774	35.13167526	5.872662849	0.655082826
159.0595476	273.2157889	136.6488179	15.58292075	32.62545487	6.855671552	0.652632501
154.4367463	282.9162322	138.728921	13.99389442	28.14647401	5.140664226	0.648693175
129.9166106	270.1476275	139.4979963	17.71470093	33.58106603	8.485631483	0.616649657
151.0662341	289.3846011	138.9002907	13.96773761	28.21148786	7.017886904	0.596786543
129.8685411	278.4137665	140.088032	20.66388148	42.04787283	7.863981945	0.660773524
152.2967316	257.6176961	140.3049824	24.50893284	37.96819442	8.264793046	0.661482865
135.9427627	270.2699585	140.9232706	10.39079357	25.95510214	5.032707988	0.615436068
139.5834902	285.1344245	141.029619	18.02204347	34.35004322	7.536563099	0.651997718
134.5816424	282.1508394	142.4229698	11.48284047	34.21150443	6.19024491	0.649338545
132.9932003	273.9062447	142.2504327	17.53160324	43.03446137	7.490841854	0.649921485
152.8525825	254.0536505	143.5288544	11.45014445	32.80862129	7.072483413	0.659048967
159.2090663	286.9228953	144.3497373	30.86503816	38.32341845	9.339203458	0.649833525
132.8409204	278.0115471	144.4275071	19.79416748	37.09057709	7.007811313	0.637248136
152.8289526	276.5503475	145.7810679	31.30970396	30.083051	6.321538138	0.649853161
143.5401697	276.7516545	146.4249667	23.73730689	34.10427069	5.921399126	0.65645651
131.5247127	284.2670185	146.4505744	20.09497082	29.95926638	6.921701286	0.640461376
136.7687004	284.0893895	146.3596885	21.54013468	40.4360093	6.89521127	0.656818813
157.7255878	279.7864367	148.0058082	27.2357805	28.5173656	6.550533537	0.649312503
143.0783808	272.0554029	148.4064659	26.35952729	38.26122014	7.760351909	0.648083333
140.7436522	288.5014824	149.2188255	21.1347041	27.50832006	6.7939232	0.624048418
155.5437172	254.7338444	149.4841937	22.31176064	31.56094201	5.439999607	0.6539574
158.6173663	266.3827167	150.2936763	20.10151002	37.95520117	8.172649553	0.644639407
136.1930903	280.2275975	150.599547	20.99084163	38.54708588	9.147969806	0.639328869
131.6789138	264.9776092	88.59444253	19.34296247	31.74747575	6.541602951	0.646246986
141.816934	276.0334451	88.62645261	28.90981646	36.66219821	8.821907974	0.649381939
152.5352842	288.5164154	89.84500421	26.41184092	33.7934456	8.888028842	0.624489599
142.7343437	270.6174774	89.81540064	26.75187947	42.24383415	11.08163751	0.635011356
166.2863808	275.7174252	91.0431629	15.33443104	33.5354431	5.327662568	0.645675886
129.3348945	261.4956987	90.96415543	24.73780495	38.60593126	10.32881061	0.659611699
137.6053937	265.0525453	91.47232741	32.35597644	35.42814975	9.244468908	0.661746834
148.591726	286.8363598	91.30506859	18.59095413	38.80638715	8.860301204	0.640181072
162.1363006	277.423554	91.75905472	21.27202736	38.07676781	8.622006068	0.635755846
155.8649288	283.6155401	92.28997329	24.24082552	36.36980506	8.07663272	0.652948457
152.0930804	260.7915357	92.3153125	8.056298096	29.47743127	4.54819296	0.625861587
146.7289341	266.3772698	92.67448769	19.65684422	41.14754794	6.888862429	0.637509051
160.7207323	283.799116	92.31090436	23.1095434	40.94513673	8.825470524	0.634618742
145.0855619	285.1576485	92.45272267	25.30017641	36.86880529	8.482794043	0.661396396
141.2116049	257.9337881	93.19988898	30.33536272	29.66287995	7.927400566	0.643606992
156.322781	258.3856379	92.68389009	24.27352154	34.81996516	9.681777579	0.6491444
164.4562552	281.7822857	92.70194313	23.57382682	36.6453161	7.862170253	0.641638753
149.8317541	282.4261657	93.62599724	26.03910635	32.48103688	7.88624489	0.643501611
150.6179381	265.5112599	94.12790594	29.06021813	45.25381268	9.51010526	0.641400526
136.5445173	278.88179	94.95667822	26.21566483	35.68586592	10.19264306	0.660398678
155.2168607	278.1729798	95.91664928	19.42797211	29.0246773	6.530027338	0.622310341
155.5141026	263.0045536	95.82202398	27.53658383	39.17751739	9.40895013	0.655444441
151.5983238	260.2682888	97.70650503	22.73680883	38.25611045	8.216772484	0.654427293
148.1388225	265.3586627	97.60221893	18.78713022	38.93517655	8.383719579	0.64552837
162.6555195	268.4927879	101.7371109	24.29313915	34.88071406	8.226073815	0.650952007
165.3981654	288.8670112	102.3087842	32.82025986	34.49386334	7.841851126	0.636849915
135.2841762	289.6023019	102.585242	16.70112446	29.85814498	6.656646908	0.638118692
156.0726454	257.4083047	102.693694	19.4018153	38.4246716	8.735393622	0.635199207
153.4210703	263.2150353	103.1011279	23.16839623	37.72582556	6.904380563	0.643705648
130.8512964	290.5972295	103.0742569	22.22021179	34.80946599	8.414028048	0.657660898
152.4868881	267.8139684	103.2065026	19.21871762	34.18469566	7.292392578	0.645150215
158.3573462	261.8870635	103.3190858	19.66338342	40.51597314	8.021877484	0.640081117
162.6162808	260.1873835	104.0205012	18.32938601	38.78580311	6.836307574	0.634162156
153.939805	274.8718241	104.3342916	10.96624343	37.34112975	7.949399951	0.635577554
149.5390699	277.8037141	104.9602492	16.557262	35.20453008	5.703240593	0.654795693
135.3163488	273.6574306	105.3635354	30.44652917	32.12651467	6.994570274	0.665559159
158.6696816	273.3761472	105.4842793	20.20613727	36.42598926	6.852182998	0.646874346
154.0150567	283.2199785	105.7826033	25.81677344	36.92978713	8.00308973	0.659391611
140.470789	269.5255503	106.197343	28.44553305	30.36136388	8.251948978	0.637327235
163.8284191	254.6998235	106.1373824	15.11863734	36.97372916	5.864952605	0.628199545
159.3319237	257.5857288	105.9404703	16.97577099	38.22813051	8.264195	0.638779856
153.9801792	277.4518226	107.3715074	11.05779227	37.99798407	6.080739158	0.632047965
144.7480363	263.4997518	107.6195331	16.5703404	33.79952714	8.123300957	0.638389708
158.1355705	264.3399943	107.4876	13.7323263	34.79038388	5.600015767	0.63545149
150.0526727	273.6719272	107.8425344	18.06127869	29.41743332	6.044571386	0.628792518
129.4901727	261.7131404	107.9422771	16.02104735	36.90143005	5.386188603	0.649096872
157.9641156	276.7747807	109.513185	20.18651966	37.43731795	7.748749206	0.636818984
163.4542162	256.7800456	110.243787	11.91442787	32.32947431	5.355385609	0.606228121
159.0900476	268.299037	110.3344974	13.59500304	34.62689355	4.701086337	0.653190425
159.275125	284.7586809	110.2314362	27.04614361	37.96482332	8.485009449	0.635095168
133.3896883	259.1456542	110.6563256	15.54368553	34.6970436	7.201199657	0.630550024
156.198688	272.6701197	110.8482821	16.83190852	31.23377624	5.008118171	0.659134335
165.2909052	286.8357977	111.295854	23.46266036	33.04105908	6.025021445	0.635317616
157.5724436	258.3496546	110.8219293	23.77654211	31.6424414	6.543008069	0.651934231
161.7227665	271.7598075	111.4022781	21.39627222	36.34557562	6.40807839	0.652290323
161.0048192	289.0199879	111.6975689	15.7006264	33.47341493	6.072967308	0.650990533
136.0335571	285.409185	111.6381301	35.14167692	32.75225424	7.981671313	0.631904052
154.3266195	282.1030959	111.5337683	19.02254153	45.5990051	8.660740377	0.65090968
146.5801188	264.0616199	111.7070491	18.11359231	43.99803547	8.372968157	0.642742084
162.7170933	282.2287498	111.7226716	28.1185729	38.63379442	9.382146372	0.636843499
159.8731996	262.8693216	112.1009668	21.65784034	38.03619831	8.223371335	0.652009318
147.2017293	280.6369944	112.179338	14.08544326	31.80616436	6.205750605	0.638117786
153.30819	277.6817569	112.1950754	18.37516043	38.28720849	7.826179529	0.645435499
147.2797188	259.2962366	112.7541495	13.20919006	36.85380079	6.090362103	0.634460247
142.0776133	258.7949371	113.5111681	22.56025035	29.04340584	5.517751972	0.616158129
150.4962493	263.9238727	113.3268715	11.04471387	41.03602315	8.76410314	0.659483425
135.7094567	268.5654319	114.3467246	23.48227797	32.40677261	6.679027839	0.660861489
160.94612	277.8906009	114.4568022	30.85195975	30.4777431	6.917359338	0.638669944
148.498762	285.1488342	114.059619	8.599051945	34.77802691	6.656616008	0.625489442
162.2070432	255.7163715	115.0582581	22.54717194	35.71996524	6.806479868	0.656200118
151.5119406	281.3689227	114.855161	10.2338527	34.23941777	5.471256038	0.666532757
136.8024739	259.5987083	116.3196627	28.28859218	34.03360731	6.334156284	0.644543847
140.4403899	269.4788302	116.3707987	17.67546571	35.81220549	7.161018073	0.638357777
145.9526121	255.9047376	116.2262849	22.72373043	32.28279805	6.924844404	0.648062517
130.6701905	286.8767619	116.8172857	25.67945018	27.17758315	5.970811737	0.632869568
141.7024045	288.940804	116.7499548	19.38219769	35.41309526	8.126550286	0.645446279
142.0887037	202.094386	325.4863295	18.87213986	39.98539398	6.351590892	0.652647096
165.9704754	195.5639526	325.8504087	26.06526316	37.52061248	7.321244758	0.645299639
139.0296628	198.9560493	325.5792352	21.48782106	40.31202877	9.148131353	0.636996737
154.0779237	208.301626	326.0635954	14.56280508	35.3150136	4.508415667	0.634386964
129.8359684	200.2604376	326.7083573	23.62614044	36.11679077	6.567236453	0.648442673
144.2530249	196.3199769	327.5172613	26.55570338	35.03651155	6.006270064	0.662511988
163.2493943	199.5766505	328.2122537	28.17742573	46.3099825	8.996761226	0.648059449
150.5140675	204.8157141	330.7049856	27.22270209	38.24301212	7.585153929	0.649104623
149.4395787	198.649401	331.7326497	28.3409058	40.86053109	8.658028646	0.637655634
138.8800196	207.8184754	334.5116188	12.35255447	33.94822982	5.157037064	0.617884902
130.7260221	204.5229012	334.9825305	17.46621121	31.24338971	4.684055125	0.606887264
159.8089563	202.8988958	335.8700557	16.32185069	48.57325935	8.776760508	0.633791977
140.6015848	203.9624019	336.963837	21.65784034	42.23046285	7.166260316	0.62910501
157.4824538	205.0660044	337.5045273	19.38219769	46.65257384	8.721543399	0.627584872
157.6382687	202.607247	341.3855855	20.14728444	41.60475922	6.736123596	0.645617668
128.8827442	197.5700605	341.553746	29.62912879	38.30265108	7.379604065	0.676983342
152.0839574	206.8787534	347.9370539	19.65030502	51.50421907	6.826464241	0.651384799
152.3633209	200.8053769	352.2211464	23.08992579	33.53878012	5.171046456	0.651202595
142.9250039	267.677845	256.1254257	21.64476193	38.87761253	7.832016585	0.646256763
131.6723804	284.5897863	256.2143804	29.34140386	31.88721234	8.715395253	0.663101234
141.2923107	261.2915668	257.9227548	26.96113397	34.52413327	7.025206442	0.645609727
164.5083014	261.8257329	258.356161	21.00392004	45.66257333	10.58975334	0.645872625
139.950459	255.2541948	258.3586411	25.81677344	37.31622413	9.649943328	0.657955028
134.6857907	275.6224593	260.2924244	19.12062957	34.65766368	7.338495232	0.644629749
132.8558438	271.7611324	260.7558205	23.3187979	40.41244075	8.029278828	0.635568048
163.4704383	285.2929574	260.6903106	26.12411599	39.2210538	6.327736277	0.661006435
143.7165159	267.5444034	260.8562415	26.66686983	36.56317027	6.772894933	0.644248527
129.6001617	268.2369669	261.2106314	26.29413526	34.157465	9.904192559	0.651839497
136.1633925	281.206033	261.3504214	25.75792062	34.40694373	6.810570515	0.64157918
165.7666869	265.4397713	261.5443986	26.98729078	45.75779732	10.44575226	0.633527717
155.4573166	286.6063618	262.0529346	19.80724589	35.35368506	6.685383551	0.634333167
163.2919223	280.3407779	262.0279223	23.81577733	32.86903419	8.495508011	0.643841543
165.2747927	260.8866435	262.3681114	19.77454987	41.03195807	7.218315462	0.628906289
143.9799229	284.528855	262.8005648	19.1729432	37.8258173	5.916890437	0.646648096
139.0193435	284.984806	263.680727	20.29114691	33.69288737	6.362278948	0.64381615
146.806216	262.132064	263.5247375	24.6397169	39.99662901	9.963350439	0.667618657
158.4995747	271.7308696	265.1478684	26.03256714	38.00298994	8.441239571	0.647509397
162.8253106	273.6322767	265.7403608	23.70461088	36.66827352	8.330328259	0.620884224
155.2319958	281.232909	266.114952	17.17848628	31.69377161	5.499304574	0.643855093
158.0612513	254.7450295	266.1418236	26.35952729	33.19167044	8.259543601	0.675980959
163.6851887	269.514834	266.1520509	26.22874323	40.8888528	9.035488395	0.638505552
132.3977144	264.7442688	266.3740335	27.10499644	36.55690429	9.068817586	0.652648373
157.6192025	260.6554508	267.6033692	30.91081258	32.82703735	6.517094846	0.626539303
141.3222775	290.0149491	267.5772407	28.28205298	34.69909757	9.201013159	0.657650345
148.7033786	260.1234219	268.0438581	15.99489054	34.85066599	7.97402408	0.669146573
155.3121382	285.7604634	267.7500691	17.69508332	39.99939099	7.257895001	0.656699394
153.1582592	254.9081326	268.7711138	20.46116619	35.21169	6.217157508	0.653955235
152.1974192	265.9550751	269.2906795	28.28205298	40.50407589	9.535682152	0.641225511
160.5968897	284.3037793	270.2799126	31.29008636	37.08419417	8.563251841	0.645308119
152.3086101	259.5899562	270.9467444	20.31076452	39.17184111	8.963143036	0.661620317
141.470263	277.7978189	272.6797553	23.61960124	36.42920533	6.323712999	0.651290171
154.3392021	266.6691135	273.4517518	20.28460771	39.9628857	8.155867742	0.641270049
152.6199365	271.0708466	273.5615026	21.01045924	39.54606235	6.412238268	0.65566057
154.7118411	275.2716647	273.527585	25.68598938	37.06445107	9.194923487	0.658600798
133.3807857	289.684331	273.9025429	30.21111786	35.63010645	8.128815781	0.648676613
141.3697001	273.9090609	274.3818978	20.73581271	34.76926752	7.073660572	0.630310613
146.1886176	277.5576972	275.0498014	15.87064568	29.98679291	6.557398992	0.650795877
143.9708282	257.9990802	274.8950767	20.47424459	31.49039351	5.717904289	0.642058301
144.6719548	289.5670041	274.6341389	9.553775583	25.53606851	5.977996612	0.570201423
141.7427326	267.0428387	275.5869378	16.09297858	35.30084432	6.779837331	0.657840189
141.3709346	284.7621896	276.0643559	24.10350226	31.30186606	5.330289029	0.658648302
146.9428415	282.9016922	276.4153078	15.02054929	35.35086467	5.607926782	0.641688544
164.9301319	287.6206987	276.5002802	28.45207225	34.84866388	7.945510297	0.634287973
144.8414428	271.0731648	276.7346061	13.09802361	30.85409236	5.051070382	0.635066767
150.5608432	277.7998245	277.6276335	25.26748039	36.40148487	6.428586696	0.65863344
159.2604107	278.8527607	277.3529929	18.49940529	33.90866901	6.788716616	0.64061309
139.3305833	289.8277442	277.1122178	28.40629783	41.01959335	11.03211299	0.644389594
144.1487736	262.2573351	277.7977688	21.83439882	38.87562223	6.517082849	0.604895401
149.9520319	270.8527527	278.0755091	18.03512187	38.9072074	6.75635251	0.640884446
159.9777726	283.931931	278.4885651	26.05872396	37.65324077	9.834708781	0.639085792
134.5673556	289.3349646	279.2616627	25.30017641	35.14935337	6.886633866	0.641461952
130.8120216	286.0762427	279.2478903	23.36457232	37.1167726	8.108454199	0.641456039
142.5498783	266.0728978	280.0025722	18.7544342	42.27381168	8.055495353	0.646487217
150.5002587	282.1348169	280.1383052	24.74434415	40.13358781	8.725230742	0.635452232
154.589842	256.9879521	280.8696772	15.27557821	33.04164576	7.406364273	0.667239901
141.0422385	257.8365078	280.958846	20.20613727	38.33496832	6.278499279	0.635652238
146.6286386	283.6437673	280.8032079	22.4556231	42.96343203	9.562893797	0.616315179
161.6447667	279.308785	280.9680976	22.50793673	37.2922792	9.479541065	0.666534341
139.553	284.27485	282.3502375	23.01799456	36.24783578	7.206006232	0.63726694
156.1791521	282.6686219	282.7379911	32.15326115	32.65455624	7.650025827	0.637935906
162.4550051	287.3687272	282.5648402	23.08338659	37.20100481	8.678030966	0.655648619
152.5191347	262.3560419	283.6116275	25.15631394	33.51199588	7.75645311	0.641791341
143.3062492	270.0653076	283.223149	23.82885573	36.25987769	6.906278826	0.649188955
143.5806766	291.2966131	283.5825335	22.25944701	41.48576235	8.615666205	0.637714867
148.0862192	270.9481324	284.0596301	24.34545277	39.42036647	8.373370234	0.63757475
138.6350986	260.7438648	284.8152962	19.15986479	36.04580279	7.50012818	0.638847952
152.5142757	269.5778148	284.9451362	15.89026329	35.8756312	6.540042675	0.647472318
161.9505906	291.6696066	285.6716468	15.94257691	29.28323302	5.548956102	0.628411057
160.2729176	262.2022934	189.4238407	21.3504978	42.14955447	7.488860443	0.635795517
132.6558221	270.1397617	189.5620349	21.76246758	38.77237697	8.293111521	0.648597569
154.7862649	280.7696945	189.5582982	24.78357937	42.45785609	7.869894705	0.626629395
143.4181451	289.5852396	189.7839317	24.78357937	34.0862644	7.260783537	0.658206464
156.7936596	260.3990142	190.0971807	22.61256397	38.57946286	7.746826748	0.64219606
135.2384175	274.4336289	190.1744871	27.9093184	41.92465626	10.19860314	0.635579174
131.2661476	288.1937543	190.251018	21.8017028	32.52686848	7.402497622	0.6401331
149.697174	288.0191358	190.5683881	22.96568094	34.01627638	8.545830383	0.631982232
130.8464333	282.6169705	191.2578647	30.36151953	34.99898966	7.911517981	0.637872861
157.0939077	273.3119318	191.3534875	28.39975863	37.25449298	8.631127373	0.64688081
128.5807216	257.2341185	191.7231219	17.38120157	35.16507607	4.923021384	0.643510319
164.5285971	273.296302	191.8751391	22.42946629	33.15483891	6.641934836	0.663379956
130.9225393	274.6374588	191.5083107	24.14273748	40.06660861	9.290712773	0.637529658
132.895925	258.6033649	192.9161076	21.70361476	33.95820058	6.485492246	0.655313538
134.8025081	282.6293187	193.185978	19.02254153	34.41261216	8.065473435	0.640752442
151.8031444	285.8634943	193.547994	19.60453059	36.84646382	7.195075469	0.657174111
143.3430061	276.012	194.0255541	22.48177991	36.89879909	7.279350378	0.652602796
133.0821605	269.2901511	194.9119437	22.28560382	35.21120232	9.306362997	0.656580231
154.8290718	281.9846137	195.2144449	20.29768611	38.85791029	8.253081665	0.652943676
131.0982645	287.6697581	196.0924298	27.4646526	37.1909054	6.802983756	0.637729494
161.0729503	260.8044516	196.2048531	26.03256714	42.92527832	11.09896786	0.661616356
148.8150959	277.8718514	196.2310419	21.20663533	40.18271289	8.60797372	0.642921895
139.0983438	268.8728697	197.7147878	24.28659994	38.83739919	8.803613735	0.635152411
145.6965691	278.7922548	198.6899228	25.99333193	37.72638287	8.711024442	0.634679287
162.5126575	256.9190213	199.1706154	25.45057808	38.62522727	8.364378965	0.653855211
141.5814764	265.6565333	199.5467685	24.15581588	38.00028871	8.764898722	0.625335981
137.3577576	289.9383339	199.5870646	16.80575171	42.99740881	7.574318815	0.646257752
137.4158043	265.7249469	201.2921957	29.77953046	42.8109153	8.033078201	0.636939972
150.9536742	275.590597	201.3324176	31.36855679	35.8449176	9.695659043	0.649438425
159.9951467	279.5160459	201.5361179	21.08239047	40.51111831	8.976619364	0.622283519
143.4152005	291.5055096	201.586326	22.50793673	42.15135066	9.945989143	0.655438644
135.5345956	260.1746022	202.1931025	23.60652283	40.28567977	10.72004127	0.650305675
160.0800967	283.5346653	202.5936764	25.22170597	37.82313326	10.30224856	0.628631422
132.8543587	263.8819612	203.2180342	29.29562944	40.93570047	9.36277176	0.649962523
132.0841163	258.0115593	203.4074091	24.4108448	37.15974983	8.846876967	0.628369556
138.5460831	269.0002421	203.6708738	26.3660665	36.92582158	10.33291894	0.651638333
165.619766	278.3641455	204.623837	16.40686033	38.30824678	5.671505731	0.655602787
159.6116996	257.3858841	204.3115451	25.90178308	41.47792239	10.92389957	0.660838317
164.8456389	272.1914334	204.9658646	17.72777933	33.57901124	7.485948954	0.636154644
165.1301775	283.7804354	204.933162	17.72124013	38.15552265	8.866432573	0.658267041
161.8202917	275.8635107	206.0579106	23.56074841	36.90642377	6.600250644	0.644310267
130.2750074	261.4315936	205.7107253	23.82885573	33.94360998	8.17688368	0.629213911
164.1732864	256.8347332	207.0594757	29.04713973	36.75551237	8.054475011	0.636833358
160.7459728	290.0842384	207.3589466	28.16434732	38.59674702	9.092690528	0.64917302
136.3352183	259.5719988	207.4975122	22.31829984	36.97652439	7.503753152	0.646371901
134.5247814	288.1043822	207.7757764	27.22270209	37.7499145	9.756181349	0.639812737
166.1309098	274.4409333	208.3991065	15.58945995	36.48941885	7.779306769	0.633642819
139.7246816	285.777797	208.7408222	24.1950511	37.25368642	10.82041875	0.661826032
145.0421838	273.5175747	209.3951565	22.76950485	39.69932809	9.323406304	0.641439078
163.8670212	268.589668	210.1545541	30.49230359	38.59970018	10.08631926	0.639097552
144.4039446	283.5797302	211.1144933	16.53110518	29.2207991	7.526719114	0.65315377
159.2005747	287.3734248	210.9864519	13.79117913	34.07827382	6.817937128	0.634216653
136.9483789	277.4223103	211.1224421	10.95970423	30.06275661	6.654380945	0.656095101
163.320114	256.143924	211.5521442	24.94705945	41.55695464	8.077636424	0.661097779
151.5989764	279.8243043	212.4998444	27.14423165	33.04510721	6.452058015	0.622045623
144.0644453	277.2239526	212.9620867	24.12965907	40.47145586	9.918776278	0.661389754
158.398147	283.7931836	213.0389406	23.79615972	42.7260733	10.2802849	0.64933118
156.3846561	258.1046704	213.7246125	14.70012834	33.44149256	6.896016228	0.63446439
160.7745934	260.0826092	213.421676	9.102570576	36.67961381	6.244821534	0.648277078
160.4457586	291.5550653	213.7884622	25.32633322	34.31396465	7.555093639	0.625082613
151.168154	284.4068769	214.0323954	21.99787889	34.01301322	7.120699276	0.640170417
128.5090034	262.9792668	214.2847366	30.81272454	31.40832797	8.023621299	0.655358435
146.7876732	286.9438124	214.7922852	22.03057491	37.35865313	9.164054663	0.648451428
139.1534288	282.0451563	215.7900759	27.31425093	37.47508907	9.379387241	0.644541579
161.3968903	266.6234726	216.1428825	27.54966224	29.98182109	6.882432863	0.661843845
147.2361008	279.5110872	217.0406886	26.33337048	41.91639119	9.635355453	0.65318413
136.8128032	286.97581	217.9710768	26.8107323	36.56507638	9.399908193	0.630761551
150.0556024	280.0621431	322.9200963	9.096031373	32.06266392	5.20328482	0.62252986
154.1116624	267.9153886	323.7223389	25.52904851	36.93345677	8.933213173	0.660977558
143.5660367	266.052065	324.1464824	26.1633512	40.77150715	13.57810415	0.65245859
129.3683368	276.5859926	324.9517097	18.44709166	32.10411596	7.436033551	0.643667512
130.4815312	286.6868817	324.6386414	21.17393931	38.13192791	8.768310085	0.664018792
138.6896935	283.8592734	324.9499448	13.63423826	30.93388866	5.869931155	0.649064599
160.4485621	262.1843909	325.5178569	34.36351177	31.77597743	7.614117431	0.64907899
161.766419	274.3508952	325.6845429	23.34495471	36.06787055	8.412205937	0.649949823
160.2788801	289.0253845	326.2756029	13.47075818	32.69728328	6.611530866	0.64812982
163.1667881	278.7197435	326.8685695	14.8112948	33.2639127	7.180546804	0.640597557
133.4278537	258.1096997	328.0213548	30.26343148	35.75300513	7.76580026	0.641361689
130.7942965	282.9401186	328.2980983	26.95459477	36.64683447	9.53314373	0.66129961
140.4804776	257.4458093	330.1036579	26.43799773	35.02578428	5.500668516	0.650746134
134.8860816	281.0399467	330.5163548	22.18751578	31.41106583	5.457731354	0.639320796
141.3710354	265.9665479	330.9517948	29.15830618	39.07307216	8.954612952	0.660339746
138.2375697	256.6042332	334.2799183	25.37864684	38.17040543	10.54153374	0.655488153
153.527	276.8542875	335.0118125	23.29264109	38.10685167	8.445203002	0.629422209
157.3885605	278.8137112	334.645207	29.00136531	41.95002128	10.54546959	0.636164139
150.4524153	272.6019189	335.5795366	20.38923495	36.85632632	6.774129359	0.631659181
128.3414576	281.0918628	336.4409722	27.49734862	33.12657176	6.75777375	0.63246834
128.406558	286.9629939	336.9672613	22.50139752	36.21974534	6.835327231	0.640089583
131.7650783	291.409056	336.7667643	13.53615021	40.31650473	7.103381666	0.649150881
163.6330739	278.8510127	336.9266236	26.35298809	41.03366279	8.071849885	0.654906371
161.2511124	260.4434382	338.1397416	12.80375947	38.63805675	6.494734256	0.616350211
138.4462843	289.8603962	338.220755	18.46670927	32.27480663	6.681652785	0.638167541
137.5741169	276.9683253	338.2399909	27.29463332	37.90773043	10.50513499	0.65024755
153.2540919	261.1833262	338.9991674	18.36208202	35.40199713	6.640038239	0.650359984
132.0710298	275.2188325	338.6623643	22.79566166	34.00549364	8.221406741	0.649429411
164.6310282	257.1184247	340.1954146	16.92345736	35.1272072	6.160815063	0.623514082
148.3901796	254.7372995	340.3832995	20.02303959	34.50680444	7.512061229	0.647040357
129.033282	291.03558	339.3463812	16.02104735	38.2044322	7.921672013	0.653926462
165.516694	272.4908215	339.9064522	22.09596694	33.81159372	7.517148951	0.651288354
135.832345	265.7602429	340.6533367	18.06127869	36.6296531	7.843200113	0.652943671
155.8859539	286.884853	341.4282337	21.40281142	40.32044599	8.350075869	0.643755761
131.4302559	271.7490339	341.9245556	19.29064885	38.78031436	8.457524705	0.664028911
151.1279716	287.3046847	342.6751818	25.31979402	42.84975673	8.325529394	0.645266408
158.1804748	291.8782101	343.4831247	13.63423826	32.57364134	5.973991502	0.656624419
132.5609579	267.1840392	344.33259	20.52655822	36.84224854	9.062023979	0.65287169
128.907325	288.7977838	344.1532509	16.57687961	29.37486404	7.196127481	0.642206551
