X. Center of Geometry (µm)	Y. Center of Geometry (µm)	Z. Center of Geometry (µm)	Volume. Volume (µm³)	Mean. Intensities #1	SD. Intensities #1	Sphericity
6.333473557	104.5448111	132.5567782	21.63822273	44.21551075	12.75803492	0.633173584
11.61339557	108.8422264	134.0899685	18.28361159	39.62943771	6.327324935	0.649383329
5.556387141	95.05735292	136.4560517	47.39614334	51.95165937	12.79085713	0.587665614
17.23780495	109.1331905	136.3400217	25.64675417	46.49963309	10.89286647	0.658650578
14.07862581	104.5954622	137.7404666	22.14174136	39.07413803	8.829044213	0.653751524
3.322332698	83.7163842	137.1793275	23.99887501	51.44699543	12.15820781	0.648596427
5.03278491	102.8192019	138.4860298	23.22724906	48.07238806	8.91486432	0.64479529
12.24804577	86.82618947	138.4029028	25.57482293	46.32860156	11.00833445	0.650295834
2.953482933	92.08125175	138.1074065	16.85806533	48.54925295	10.95400268	0.645758421
7.142149227	86.99782949	138.6466894	25.81023424	51.54430675	11.56825563	0.660000785
16.94974879	93.06169046	139.008387	27.0199868	46.79549112	12.17901291	0.663781023
2.124725345	101.0947428	140.2331316	19.42797211	47.84963851	9.020750133	0.654077492
16.94346169	102.25908	141.5981123	27.13769245	46.98046336	13.56834236	0.646411489
8.806920833	99.63156218	148.5454279	20.40231336	51.54970953	14.70460272	0.631929265
5.463749828	101.6199327	149.5983315	19.05523754	41.87076032	10.70029596	0.643998799
11.13216211	95.21822535	150.0398909	24.4043056	47.87759335	12.08303183	0.652936352
3.528146479	91.34444789	150.5591831	25.53558772	42.57199501	10.60356234	0.644740877
9.076250312	88.83635174	151.5696897	26.17642961	45.30977259	11.37882704	0.650586326
12.66543829	98.77233935	153.8550786	20.29114691	42.31812498	8.112277247	0.660345448
12.42547821	88.59672344	154.9481559	27.75891674	47.01179843	11.07372614	0.642276609
4.718934789	84.70399844	155.1790764	20.95814562	48.60170585	10.69763197	0.648114837
9.175704225	94.44630986	156.4774789	15.78563604	45.85945752	10.18287959	0.656294519
8.734946167	82.89253716	156.9072247	22.35099585	50.48203637	12.30487022	0.657076133
5.989330166	88.31907838	157.5192311	19.27103124	48.68573541	10.54130933	0.627551017
4.244445449	103.4207253	157.0941122	23.13570021	42.56773839	11.81153344	0.656638838
10.41631733	106.4350718	157.5313497	21.38973301	45.08588096	10.66522187	0.648190518
5.11723416	96.05098347	158.383427	26.11103758	47.3985496	11.25176544	0.659353984
2.993349832	87.7605125	159.5283068	25.36556844	50.4031875	11.29762073	0.614772952
13.05218491	94.41544906	159.973	29.45910952	45.83254089	10.29686018	0.637250682
13.03158866	100.8774081	159.6634927	26.29413526	41.67103231	9.66228178	0.645644613
15.47854488	106.2882066	160.1800137	18.57787572	38.73560315	6.876585191	0.639037742
8.064630846	98.82331318	160.86261	26.28759606	50.88181148	12.18952385	0.649653637
6.641796043	89.71210647	161.2393374	18.17898434	44.12070223	8.906794263	0.644288067
10.50602838	106.8133386	162.3477806	19.58491299	46.4019863	9.343860658	0.625657231
18.54439117	95.15237018	164.0893667	20.87967518	42.52236147	8.797189285	0.633988283
17.51857577	101.1405239	164.5244533	24.94052024	41.40917233	12.01418648	0.642981642
3.977103643	96.86164132	165.64438	28.89673806	51.26879891	13.8677711	0.645965908
14.21459272	105.1034526	165.5913088	22.63872079	47.46597351	11.88491082	0.643438515
11.04100967	109.2665223	166.0616197	18.93099269	45.37872378	9.392661253	0.632118968
5.012418338	100.9738138	167.323596	25.10400032	41.31457615	12.0145753	0.621418954
10.18771372	93.12831384	168.4635987	23.25340587	40.45655314	8.255636785	0.647504381
14.30095841	109.0083403	168.7785134	21.54013468	44.03222452	9.700454482	0.641855314
9.419856882	99.20569369	171.0211035	25.08438271	48.14559706	13.32068086	0.66650708
7.536009662	104.3523237	171.7946674	18.95061029	37.76850835	7.769525753	0.64247803
2.177974943	99.69540189	171.6847426	20.09497082	48.08369968	10.49824422	0.654402277
13.86561603	94.11583755	172.676465	21.69707555	42.78820798	7.020325006	0.664079435
12.47868976	102.4137834	173.1710465	20.95160641	42.21681294	8.926382707	0.654435609
17.00225046	90.39000369	175.3449317	28.35398421	48.01783344	9.744378391	0.656076128
16.81219293	99.92220867	176.7168581	23.69153247	40.97514133	8.605985551	0.645960033
11.11209146	108.7064482	176.3176768	23.59344442	44.43430665	12.70542231	0.646371912
4.466852356	107.7977165	180.1065534	24.97975546	40.52083835	9.085364213	0.640863371
18.47790963	86.75136886	180.0520181	27.42541738	51.1117129	12.53058948	0.65435942
17.8876038	79.9390162	180.2044693	28.25589616	56.91039023	14.29535851	0.631369016
4.795400232	107.4730797	184.628007	16.91037896	39.45921739	9.052512435	0.64986297
12.24304057	200.979543	20.54724278	21.27856656	43.72168609	9.93016882	0.648308814
11.97077076	190.0453763	21.68902013	23.39072913	38.20630129	8.781650873	0.645598703
10.5289465	220.172449	22.63401143	14.30123696	28.88936349	5.580475558	0.6355679
17.83057962	213.2695414	24.20210191	17.45313281	36.42665567	7.075192984	0.651610839
2.749506679	210.1668554	27.02292748	13.70616949	36.21417502	7.435973405	0.643931789
10.28304763	197.4258144	28.76840946	20.0426572	38.38627284	8.858607642	0.63775097
9.847095686	209.9279893	30.53507903	30.61654845	37.47117838	8.177218575	0.614082622
3.183865961	214.2286145	31.39851649	21.61206592	33.01518875	7.220558807	0.644055713
3.405234332	207.6994951	31.48245815	16.79921251	31.90007261	7.149270948	0.631692549
12.42415625	193.0746927	32.44742188	21.34395859	42.31886987	9.161382972	0.66756861
6.691827534	188.9377557	33.72096596	25.9344791	42.18399318	8.899541559	0.639068775
18.51107986	194.2856928	33.78448888	22.92644572	40.4888174	11.37754573	0.628418706
15.91692782	217.6110197	33.94532839	22.91990652	40.27442239	11.05805767	0.6412985
10.3494274	212.2787144	35.15830347	17.51852484	33.71231573	6.554570063	0.614507935
5.068090076	204.247854	35.72527434	20.69003829	39.68332851	8.563093125	0.63863829
13.31629276	195.7978648	35.81103908	20.41539177	40.18465824	8.781735808	0.659651113
16.56386545	212.5837091	36.50842851	14.72628516	33.30690863	7.68099289	0.658370496
9.044855014	193.7380959	37.37468736	21.06277286	34.91197683	6.366983538	0.633856993
6.201853659	198.4807805	37.10718537	22.78912246	41.59290678	10.8409843	0.653888538
10.73763036	216.4105885	37.51693401	18.13320992	34.73609557	6.034852653	0.636345209
12.5804426	199.2201098	38.95330834	20.84697916	37.23355674	8.618888506	0.644232245
13.04779143	208.8455181	39.2164527	20.59848945	35.17752542	7.127460579	0.605583281
4.680649019	192.2771155	39.87421208	20.99738083	34.25717486	7.336819306	0.63178503
8.689776633	199.4530553	41.54030547	22.22021179	37.58756736	9.055589706	0.625304584
12.79215294	212.8021153	42.20520344	18.25745478	37.03750047	8.001542445	0.639248633
5.284926705	206.4956347	42.10510874	21.76900679	42.55899074	11.93985791	0.63572234
3.055872117	198.10724	43.4434828	16.15837061	31.55728644	5.754741396	0.647066012
16.83654556	218.07264	43.41655854	21.67091874	36.87864811	9.125015083	0.657056165
3.146114376	218.5976741	43.8784679	14.46471704	33.91923077	6.500437376	0.609047242
2.08589698	192.544788	45.28760243	22.08942773	42.73705309	9.980574555	0.654290427
7.117270492	188.9589918	46.10262295	13.56230702	27.94912754	5.012753799	0.617334476
5.332256236	204.150632	46.07596404	20.18651966	31.65528723	7.340617875	0.636028886
12.04916672	220.7231297	47.50170297	20.47424459	33.80461156	7.487654795	0.633413697
9.431370536	200.3529688	47.55614286	24.90128502	34.7600638	9.871434451	0.656612408
9.236157039	209.4545538	48.64341543	18.90483587	36.25828139	9.053858675	0.617237629
14.10358749	211.5227132	50.86208888	21.11508649	41.57550703	8.427362231	0.646562882
12.06665307	217.1504884	51.41100032	20.52655822	36.92892196	8.420855611	0.644751395
7.701949367	195.5449114	51.39777848	17.56429926	39.35167738	8.031596152	0.643558722
3.135673084	203.1214056	51.47809797	19.02254153	33.89580879	7.396771282	0.6483403
18.69763802	203.8968845	52.38160351	21.22625294	38.52033115	9.959141579	0.657685243
5.162990196	210.5177304	52.40847549	22.677956	41.60121684	11.34288585	0.657172346
15.36615689	221.4779489	52.98978513	19.96418676	33.1227553	7.17434024	0.632134439
3.274954276	221.5672904	53.62408411	23.16839623	41.09745039	11.02040602	0.629994429
6.428428571	192.2914654	54.13935945	15.60907756	36.43746695	7.763958501	0.61608087
7.447380176	199.4096785	54.30365373	20.0557356	34.90491184	8.440498162	0.647744542
12.24439594	207.3664162	56.07732995	21.89979085	39.76153383	10.34413435	0.641290954
2.006785426	205.4640031	56.45016837	21.08892968	42.04518811	11.26135844	0.646028808
5.528213317	195.7304039	56.97457463	20.72273431	35.51034501	8.66023351	0.63619234
5.684373789	207.8674419	57.84469402	22.95260253	37.88672076	6.817987185	0.644129381
13.55376208	194.3303792	58.1247085	23.55420921	36.16579791	9.851781271	0.670019459
14.91749752	107.4868133	63.3615875	22.38369187	43.00626468	8.339912402	0.649164903
9.305375976	97.19314263	63.36495429	28.47168986	44.01500237	12.07042027	0.668809928
3.980034234	108.0000176	65.07159516	20.82082235	44.34178665	11.60054351	0.663273274
16.29949804	102.2478471	66.56022353	28.34744501	48.07481973	10.74322841	0.639657459
11.94318634	108.8326801	66.98353727	23.16185703	43.82359036	6.200655956	0.660222428
12.52815072	99.67397247	68.06210815	23.03761217	49.24406227	11.14113406	0.648711746
15.37476946	93.89705689	69.53447904	24.02503182	45.47529549	10.50099928	0.625106383
10.50011695	104.0571876	69.83529505	21.91940846	42.86892895	9.02476816	0.66045457
2.957609195	108.482569	70.29827675	14.79167719	39.61563463	7.575751438	0.635153492
14.93339221	109.9621358	70.16433824	21.32434098	39.69016044	10.15007252	0.658892342
10.741133	85.0213277	70.86509438	28.61555233	45.22990869	9.192707776	0.664853813
18.52721637	95.06076901	71.2260731	24.60048169	44.96310589	9.906389626	0.630938345
14.79249274	100.8743374	70.85790534	22.52101513	48.07719879	10.64679265	0.634565487
5.764453608	104.8730361	71.72623711	21.56629149	41.97800684	10.05621698	0.647029715
7.472192935	98.82672826	73.47376902	26.47069374	51.0173108	13.10440888	0.648531615
15.76779167	107.50075	76.41875	29.34794306	41.0987883	9.710108143	0.64310279
4.21681364	105.165936	76.57669578	21.86055563	39.17948707	8.08705163	0.635256065
15.70161371	97.68221503	76.44472957	25.84946946	42.3523364	8.818246602	0.658510429
9.188060174	101.5039262	76.75246483	22.49485832	41.08270999	10.60652716	0.653630309
3.233804899	97.27640498	78.49364485	15.4848327	38.15217387	5.416911289	0.650875601
7.48792498	93.08662122	80.58932114	24.8424322	45.89512995	11.21580254	0.641294689
13.07057294	90.43034992	81.6827633	21.02353765	49.54883299	12.90119383	0.653491192
2.451961457	107.6167146	82.48207638	18.49286608	42.29525155	8.632473308	0.642163213
18.5642384	109.7605275	83.18544714	24.24736472	43.05112041	10.0684735	0.647228417
11.89189535	108.8472881	83.34072972	25.30671561	45.90739073	14.30455265	0.655688483
6.620891064	105.8576064	83.88054874	17.70816172	43.53335425	10.64013983	0.649752967
9.86452935	87.20700633	84.95630193	18.60403254	40.49445862	7.403663625	0.634620662
5.847200185	90.26033426	84.64078875	21.26548816	47.87229143	10.16407979	0.644893478
3.112602978	99.47670223	83.74955087	28.9882869	42.47947371	8.074025344	0.517042919
9.202862239	92.08057889	84.76235992	22.54717194	49.82813738	11.57182735	0.638731828
18.58465737	107.905502	88.58517131	18.05473948	41.87889491	8.490356522	0.640485919
12.07966284	104.2632097	89.57313429	18.21168036	40.19425158	11.01695296	0.660185916
13.99308804	86.37148886	90.06539946	24.06426704	44.79354271	9.530175727	0.654199337
9.980227076	99.83042503	90.23265582	21.10854728	42.27029623	8.344821081	0.644850802
8.472280359	106.5973698	90.04394521	20.40885256	45.55349237	10.42614888	0.652840103
6.923034202	92.83027335	92.16674559	24.8555106	41.63129166	9.877117728	0.656538601
7.147585061	80.60852485	92.71365464	23.02453376	45.57714575	8.05970362	0.658383927
12.05754801	98.5516042	94.94693135	26.76495788	43.06147128	9.578074852	0.649215766
18.47580663	94.21571409	95.3343047	23.67191486	43.68215332	10.2070137	0.655250342
11.5137377	106.4297077	95.75319672	26.32683128	45.42800674	12.76435306	0.657284859
8.498332959	83.34777578	98.24125653	23.27302348	42.22838778	8.020876809	0.641965375
17.44610259	97.33717896	98.52087642	22.43600549	43.3530731	7.347885435	0.656382896
7.964372571	98.65174098	274.9640316	23.55420921	44.47267195	8.876109628	0.651578556
9.369504022	91.7602516	282.9472879	23.57382682	42.24494102	9.510650237	0.64528029
5.260593303	93.49671753	285.0911707	24.21466871	41.67237503	9.766928821	0.664464498
4.893683727	106.887365	286.1835987	18.5255621	39.72737268	9.568598205	0.648083916
18.43271479	92.62023167	287.0093177	25.77099902	43.93841132	13.47077354	0.648697369
3.323979917	102.9179549	288.9869939	17.25695672	44.02497071	10.63833942	0.654974822
10.32871568	90.94472717	289.5534423	22.76950485	45.37637517	10.81010607	0.655827912
9.480348661	96.77945496	292.1635496	24.17543349	41.22356426	11.26284568	0.651039687
14.97719302	95.86844226	293.7586677	23.61306203	42.39105328	10.43031498	0.657945135
5.264827331	89.61359744	294.0186335	19.42797211	42.85958648	8.061901647	0.654077492
13.5406274	90.71921583	294.1161337	21.81478121	45.18206952	11.81880634	0.65515533
15.11011353	106.271361	295.0135422	19.52606016	27.8446318	6.971495646	0.567832127
18.21148196	103.8285353	298.4770256	21.20663533	41.60955913	9.963566905	0.649225051
9.603396865	96.47571485	300.2863123	26.28105686	44.64990228	12.83159851	0.649545896
2.81347844	104.6657498	300.4757384	20.62464626	34.64109551	9.170032514	0.629576546
11.57429797	108.3454439	300.5328997	18.06127869	37.58840833	8.045063646	0.644980943
8.551976267	85.88817404	301.1184348	22.31829984	38.35513782	9.06249246	0.632936919
3.622090194	97.96943153	300.9701945	15.80525365	36.98569047	8.969883099	0.638539137
3.732988224	88.70081624	301.6245098	21.10200808	38.70924937	10.3391209	0.636173166
6.280485484	92.15742043	302.2472454	24.32583516	41.93681041	10.89518591	0.628947489
13.21814467	100.0504982	302.3867474	19.57183458	40.90084268	10.24119286	0.652180608
17.22093271	96.02912642	302.5909827	26.43145853	46.67822288	13.89150708	0.659025148
14.7360851	83.11963651	304.7090756	20.67042068	42.3484573	8.811958096	0.646955753
7.180455901	99.50535787	304.6488668	20.61156786	40.25576906	7.645062701	0.655498568
13.95401042	93.64084734	305.8779247	19.44758972	43.42851336	10.86143806	0.648575283
16.39941022	101.1519527	306.2485251	20.72273431	42.8123347	11.82306538	0.655374019
11.82484392	99.45986689	307.2157929	19.35604088	42.43317439	8.590456377	0.632590092
4.969127778	103.0473889	306.8415778	20.00996118	42.01613883	11.77171241	0.657607429
6.958343711	94.73543008	307.4970158	26.04564555	49.26442096	14.96855041	0.656120106
11.22338859	104.233549	307.9045362	19.48682494	37.09729122	8.45901889	0.632227123
15.37413942	85.6219375	308.836	23.12262181	45.27283482	10.70232081	0.643594733
17.6980801	92.20927858	308.9997545	24.08388465	40.54031804	11.46808115	0.656044149
12.37361202	78.45267619	309.2003405	24.25390393	45.12029405	10.07712022	0.6311259
16.50245256	78.74536376	309.8072711	23.63921885	45.39773824	10.02333993	0.642824777
8.902389017	96.94598844	309.9663358	11.31282119	36.68645894	7.39926034	0.64649142
18.33687137	239.1996161	24.51618109	19.57183458	36.78376741	9.590235317	0.638092844
7.982284615	227.9375692	33.19531154	18.70212058	38.85649429	8.524898603	0.646140264
17.89006134	241.1468971	38.84449545	16.52456598	36.41911678	7.332397241	0.647327994
7.675022308	228.2673943	41.85807679	15.24288219	32.50826865	6.878728866	0.626978455
15.18041968	237.5010773	48.59765763	19.53913856	33.77819292	5.805762262	0.64641705
12.99945365	229.2923112	105.7188182	12.62720099	35.97921231	5.846708937	0.622843811
9.864970815	229.8166156	109.7058772	11.87519265	33.48244239	4.935633196	0.648492626
8.828040617	227.425344	113.4550723	16.09951779	33.30573352	6.652087398	0.606426843
16.23687549	237.9895508	115.3046568	16.59649721	39.74445411	7.793175238	0.637250972
13.50823209	235.6071249	117.7864303	11.7771046	33.55429799	6.410569286	0.624657534
14.33254595	226.2628842	119.3321113	20.2780685	36.46398462	7.899602946	0.641132223
6.485173221	226.5495497	119.5325815	14.79821639	32.54567847	6.656685975	0.653265645
14.32103726	227.563518	125.629995	22.11558455	40.21074998	8.658991424	0.633487544
13.48366479	234.1312754	135.9920727	23.19455304	35.32432219	7.539565837	0.631885294
13.91796901	233.2934233	141.6990617	21.10200808	40.63487149	8.319965535	0.633882027
18.90859156	227.5962162	142.3526562	12.8560731	27.7683347	6.281835137	0.638836948
13.64404815	87.45515968	316.9786238	26.20912562	40.95878034	7.417770385	0.642894522
12.57063347	78.93630677	316.9726255	27.9027792	47.528973	11.31723813	0.652426023
18.48496322	86.86353663	318.900331	23.11608261	44.5950166	10.45985626	0.633305635
17.07503111	91.16604444	320.5509022	25.01245148	46.72992093	12.64995456	0.642816863
12.52611197	108.3282095	322.0613637	25.40480366	40.14204432	9.861233227	0.64601075
11.40928259	98.51433049	322.3063436	28.39321943	46.23252289	14.21690394	0.641622732
17.69348886	107.3661284	324.4195221	22.60602477	41.56546079	12.28948358	0.63324651
12.02844538	104.5543091	326.6362147	26.33990968	43.10104148	9.833963878	0.640308418
9.447027309	99.10878913	326.6546745	23.22724906	43.59303584	10.27579754	0.644057538
8.222262367	107.2585513	327.120025	20.88621438	41.01237475	11.9385826	0.646631042
6.680436075	93.01977056	328.1259406	18.92445348	38.38568526	9.280771731	0.632787792
8.287421411	86.61171168	328.3725915	26.87612433	44.68838576	12.72416051	0.651696009
16.19501363	82.89303634	331.2891195	27.35348615	44.27938508	11.4362257	0.632801791
10.48446667	91.39355288	331.8054279	20.40231336	41.02841561	9.261489571	0.659369361
2.225138329	91.87338293	333.379639	18.15282753	38.49256192	8.601929681	0.635110456
10.21648343	97.12799724	333.3708453	26.03910635	50.79872217	15.52519539	0.644867856
15.43394262	90.68647231	333.7857695	26.09795917	45.80889372	14.28943754	0.665624172
7.752180195	93.52535063	334.4158817	23.44304276	43.80262274	11.02103681	0.641435313
5.906761905	86.79747619	334.2298095	25.67945018	42.25642613	12.31859032	0.639595068
9.876348243	101.3910415	335.931623	22.51447593	44.99019154	11.09534104	0.633713401
5.394637677	82.53998796	336.0426016	21.72977157	41.21781348	9.35196726	0.630497186
3.144914453	92.89032877	337.5976819	23.39072913	44.15015107	10.37145648	0.655323829
17.08810249	105.8499555	338.5895589	27.05268281	40.04899419	9.758733739	0.651808346
12.26250485	101.6930383	340.2211099	24.27352154	43.0721886	12.10058187	0.660234566
6.964546277	105.0435738	340.5236166	18.79366942	38.20518037	8.124348702	0.6508367
18.44467544	89.66286833	340.6756521	19.86609871	41.73789546	10.12123866	0.633208582
6.163190255	82.58034977	341.3471317	22.54717194	43.80359467	9.739537832	0.640213805
8.72319957	89.85606684	341.1727281	27.39272137	42.21101226	12.21308317	0.646439825
15.87265818	92.14135709	343.1612304	24.4108448	39.35609582	7.937110384	0.639417812
7.122672289	108.7794127	343.4696269	18.99638472	41.62399133	9.521283648	0.650312857
4.651245589	101.6226228	343.6270166	18.5321013	40.21185277	11.3793001	0.654368381
9.437488803	97.10500698	344.2012596	27.15731006	47.42305901	14.5060089	0.65554501
6.166146654	86.03473546	345.0527742	20.91237119	38.91687598	9.097937296	0.643205293
16.68448161	98.74914324	346.1059442	22.05019252	39.88958324	10.16842742	0.66146574
9.309117192	101.3112954	346.891537	22.82181847	39.13184252	8.395153002	0.648411127
18.37710351	94.78073567	347.8429062	18.25745478	40.05246975	10.00537292	0.648763836
9.972688442	84.17603518	348.582206	22.12212375	40.49283895	8.845580981	0.64485997
9.012725758	109.1616203	348.5307124	23.94002218	46.53433428	11.28279781	0.647535617
6.565300503	90.69788326	350.6055821	20.78158713	38.89288094	11.76566318	0.644469749
4.549003401	83.86897959	351.5221259	21.1477825	41.43813386	9.446609779	0.637861332
13.33318142	90.38288099	351.3981505	27.0330652	42.46268645	12.09958211	0.664703838
7.84956897	86.2138048	351.9939772	23.18147464	43.36801934	9.716342194	0.635216374
11.0335436	228.1052773	274.0647402	17.99588666	34.25294462	7.324030225	0.619095601
16.40340907	232.8692147	283.6247853	13.55576782	31.32719063	6.536262242	0.628985035
17.85476	230.3947322	288.7302765	11.28012518	29.85396967	7.398923233	0.617739161
11.44340055	230.3907009	290.5018594	21.53359548	32.84634925	7.065990326	0.608180667
15.09381429	230.0762393	294.1190036	20.14074524	36.49861056	8.030735455	0.590385264
15.07914676	227.4749549	301.7456163	23.48227797	39.58023206	8.843862889	0.639254969
11.57710063	230.29847	306.5062096	16.5703404	36.37861509	6.57981444	0.644801082
16.55011147	228.2122096	307.1473888	21.99787889	43.05436694	8.973214093	0.640926227
12.7765891	210.3708689	62.61663328	22.20059419	42.1642481	7.921358744	0.610273173
14.57374488	189.2058669	63.04372908	22.35099585	40.56134777	9.052816489	0.646240955
6.373398663	202.2052422	65.41209997	21.52051707	40.03574787	9.461645447	0.63087531
16.81595766	209.0949515	65.79025216	21.16086091	36.40634447	7.602873112	0.656333788
17.26494671	190.5266381	66.18648784	25.2805588	40.84803126	8.020027862	0.641130318
3.843481481	212.2908843	66.34863889	24.01195342	35.16106813	7.887707347	0.633128739
10.10209063	208.6412892	66.81776215	18.83290464	32.25592259	8.129958404	0.622720612
15.47172077	217.7963653	67.96944154	11.24088996	28.2245335	9.214460477	0.627450662
7.313335048	204.0424188	69.61119655	17.79971057	37.68523855	8.712606564	0.666745555
6.551235643	214.8041771	70.24936643	17.6493089	30.50461332	6.562940214	0.632564056
13.11099139	219.7374182	76.19488802	23.5345916	30.51044882	7.645155059	0.624023054
3.720807514	217.5387947	77.35839466	16.88422215	33.55996041	6.530475103	0.63206119
8.531540193	199.0884759	77.92597749	22.37061346	30.36450005	5.172081494	0.590936022
17.58694582	200.2069963	78.28428963	22.69103441	36.71887731	8.13261278	0.642189178
14.69111111	206.6418632	78.38994872	26.01294953	40.11674845	8.842220963	0.606452193
6.076046113	208.100318	78.98418767	12.1956136	31.79626147	6.564816063	0.634937347
17.14215851	193.6423841	80.04997401	28.17742573	42.43417847	11.99905371	0.65334973
3.827765593	216.0401086	81.44297089	12.58142657	29.47059082	5.909276767	0.625493772
11.94880228	206.4094624	83.66067148	17.19810389	36.95637068	6.497213504	0.642547846
16.09386108	190.0582485	84.35672989	21.1347041	42.51247687	12.82424912	0.656607466
4.632039211	194.30983	84.69943553	24.8489714	34.19557101	10.89218959	0.65569246
8.889185919	210.9167994	85.36018555	17.83240658	33.40645993	8.398285679	0.657334525
