X. Center of Geometry (µm)	Y. Center of Geometry (µm)	Z. Center of Geometry (µm)	Volume. Volume (µm³)	Mean. Intensities #1	SD. Intensities #1	Sphericity
79.70512534	270.549951	65.06965395	26.39876251	26.06713914	8.612254729	0.627478329
67.44644274	262.6480578	69.32428137	23.86809095	24.99574779	7.725409656	0.648431006
81.46818994	258.4368369	70.31965565	31.46664484	28.11399724	7.457611204	0.618106068
69.50173635	259.2707788	72.53572163	35.0959025	25.4856555	6.998657368	0.603592024
69.84104325	270.9830357	73.14354648	36.43643912	23.83398097	6.874683064	0.557160728
77.69793829	267.3473433	73.8394675	23.94656139	29.98000774	8.791260607	0.60090866
68.63641191	255.6336103	76.39387976	34.48121742	29.82976449	9.029023319	0.608920155
68.47364615	264.3908195	78.82721998	28.47822907	27.94184353	8.204972281	0.591046275
68.0501448	258.6693271	43.98244427	33.14722001	25.90618981	5.565914465	0.594099676
73.26860805	262.4737857	52.09849284	29.23023741	24.09555631	6.875246448	0.626081967
68.86861848	260.2307649	53.90017842	27.81776956	24.21878878	6.797271885	0.631664385
71.57141122	267.2288452	54.29760364	25.52250931	24.02171594	6.191038182	0.586501239
79.42143659	262.8374076	54.6520183	20.72927351	23.30434614	5.968584269	0.634777931
65.55339489	256.2704294	56.10675259	36.58030158	26.91791664	6.961909048	0.618479149
78.15467594	258.1136472	57.28303624	27.96817123	28.78406779	7.749726397	0.624616507
99.22080891	270.2386741	308.1996422	38.32626878	26.33510898	6.017196032	0.616005517
99.92000459	269.4241472	264.2906504	38.43743523	31.00592742	9.356209914	0.651399692
102.4180149	270.3218464	235.6961573	32.43444688	34.48083489	8.059997978	0.640480984
101.4527261	270.1634515	245.1844609	25.73830301	32.2444225	7.062394754	0.629862256
100.8908466	264.6569678	191.7102324	31.93092825	32.7283184	8.735221104	0.607817395
99.80409674	256.0932695	193.8711885	39.74527583	33.96411997	10.72388371	0.596965605
89.43512089	257.7736563	194.7237679	36.6195368	31.9253693	9.211634729	0.637551053
101.6343919	266.3810314	195.3686825	33.92538516	29.05720158	6.429655586	0.63011952
90.75055019	263.2413662	195.7538309	38.69900335	31.23350055	8.853443821	0.633903064
95.72330634	266.9000275	196.8669881	24.22774712	30.50588226	7.252091008	0.62861775
98.12626645	263.0466902	197.8743162	34.67739351	31.01438798	7.339852753	0.641628918
99.53804899	270.6665517	198.1069752	33.50687617	34.79579169	8.460093037	0.632628197
98.10305204	255.7035354	199.6244406	41.58933108	33.25477074	9.323859826	0.644931603
92.55319903	268.8835121	201.2276383	29.635668	31.78006529	8.171603007	0.647299238
93.26704551	257.5517996	200.93187	33.04913196	35.09553081	10.95379251	0.652111184
94.88898379	263.6411427	202.4238812	39.53602134	32.48392461	11.00498517	0.593987823
87.81789285	269.772562	204.7757523	38.32626878	33.52284606	9.860303036	0.63697167
100.3670175	265.4749177	147.6444939	41.07273404	30.30916982	7.754194362	0.648141162
89.62921882	264.2396148	150.4480353	32.93142631	26.04253244	5.734259612	0.627019961
93.74949643	267.5097274	150.7737764	27.49080941	31.3178202	7.510404893	0.591397738
95.21560533	263.1459213	151.4373947	31.1658415	31.31632641	8.567890243	0.602277108
98.47495043	265.7429466	152.3074444	22.16135897	34.77185686	9.144494781	0.577302404
101.2572693	268.9452658	153.151203	31.98324187	28.51112447	6.758285898	0.639771207
95.26719307	270.6300104	154.2570228	32.65024058	33.64062338	9.587594909	0.618532327
97.98246152	262.7927833	155.5788976	28.04010246	33.5777517	6.950683934	0.602644716
95.03337147	266.9025848	156.5915083	25.7186854	31.61455637	7.171610336	0.609789322
100.506318	264.5937133	158.0259276	23.83539494	29.88887444	6.515991923	0.568708449
98.24960979	255.2923541	158.1269639	37.28653551	28.65743192	8.030028489	0.612980333
95.57165091	264.4497745	160.3731782	19.78108908	26.76797846	5.280412548	0.621317105
97.77941375	259.6378407	162.0220389	35.29207859	31.01181638	7.962414199	0.63316642
97.54964804	270.2256477	275.7496676	18.37516043	21.42347471	4.20455562	0.468380236
101.0064395	270.6086842	110.7287842	27.33386854	21.41403813	5.616209901	0.596992581
86.09500917	269.9583875	110.2803843	29.23023741	26.25841702	7.150574458	0.658108226
98.6500742	254.9683685	111.3722693	28.81826762	23.4004052	5.436787912	0.593024007
91.26657909	263.5140896	113.7270587	39.64718779	29.20285385	9.876508771	0.585565261
97.03406714	263.0635409	115.4049525	36.23372382	25.9309684	7.793285234	0.578415491
97.98647243	258.0037345	117.5398323	28.81826762	23.08202168	7.520267029	0.616070438
93.18805	265.67379	117.9643175	28.7724932	33.3951238	9.071888594	0.618348456
97.37959924	268.5968664	117.8535382	29.12561016	30.76295691	10.29175921	0.605520118
99.95349604	263.0480871	119.8558311	27.26193731	27.23832238	6.738390098	0.630753221
93.91533174	262.6114524	120.1256218	32.78102464	28.3162198	7.850229366	0.566146233
101.3122359	267.1532367	120.9071533	31.27046875	28.89898234	9.297854181	0.609521159
97.05473205	264.2541662	168.9599745	39.53602134	29.88338004	9.345476831	0.58150547
96.21557977	271.0616677	174.3011141	29.22369821	34.90193486	8.975237627	0.623608403
90.81644165	264.7739013	176.4469677	40.06569678	31.98021194	10.78879071	0.619930312
96.21336965	262.2901979	126.5127864	34.99127525	26.22943578	8.845687082	0.551219933
86.80783996	264.7540186	127.6284531	25.65983257	27.97291839	6.609562413	0.609475579
99.46916335	255.1628964	130.5934922	21.01699844	25.65471963	6.172237296	0.577417407
88.6768382	261.4617176	130.7134749	36.05062614	29.65364315	7.806912271	0.647719341
94.06017945	257.2454055	131.0261926	28.31474899	29.35898081	7.826339058	0.623046883
95.04823073	269.1725689	134.2700177	28.00086725	28.57427048	7.398567917	0.636332614
86.71347125	259.7156064	136.8335028	23.65883645	28.04617792	7.725476608	0.634585533
95.32061164	264.339037	138.9402492	29.31524705	29.84076642	7.34593472	0.637020767
94.19435657	255.6429301	139.5557509	34.14771807	28.92429536	7.776051364	0.593637832
96.92183365	268.6402499	139.9619868	24.33237436	28.38240862	7.615124903	0.633176187
90.36183599	267.9997563	140.5428649	36.44297832	28.92244698	8.260067869	0.610488479
100.7196513	265.1398549	140.599669	34.37659017	29.8699395	8.247208105	0.659196006
87.53191146	260.9282908	141.1946502	37.88814218	33.16139053	10.15002907	0.607493216
101.6871295	268.0788872	23.82777586	36.29257665	29.42595294	8.695648434	0.622814726
94.3698304	269.2130126	25.72740972	31.61704651	28.42359636	8.134284495	0.656583669
95.15794906	262.07863	28.72192981	34.6577759	29.87326992	7.735648676	0.640827722
95.91511057	258.3537274	34.22393026	29.62912879	32.03485025	8.576774608	0.617045394
102.3574203	261.9728575	34.65281342	31.47318404	25.87913839	7.114217469	0.633532853
101.6753787	261.5967103	86.2566636	27.70006391	29.99405154	7.376212539	0.640071473
95.01994946	259.4948641	87.99812859	37.78351493	26.80736332	6.967950569	0.609698215
89.71717424	256.6638102	92.2154369	34.97819685	28.28905097	8.663564058	0.614757119
88.20931168	257.9925574	96.36271605	32.31020202	28.47432106	7.140287094	0.626295573
101.5066084	261.1995018	97.03403251	35.20052975	31.04737602	8.82555457	0.639142338
102.9758594	255.001249	98.10484739	27.6804463	26.60387784	7.094740117	0.644329704
92.86607777	264.5376193	98.82904115	34.64469749	31.24396164	7.979884798	0.645733279
98.31539075	263.7655912	99.11792237	30.40729395	33.25803775	8.18358157	0.636703294
98.11060776	255.4881092	65.21333922	39.59487417	26.88393668	8.009453416	0.637013262
86.25174824	264.5636472	64.82007859	24.12965907	29.14445445	8.161015164	0.649486226
93.14199631	269.9212952	68.16887085	19.49336414	22.80026075	5.66201135	0.61077548
98.60052632	269.1135164	68.30688816	33.7946011	33.09579669	10.1651312	0.651147664
91.17297753	262.1243248	72.3036351	22.99183775	28.64366101	8.524205836	0.603124502
92.5618688	266.8143983	72.43015748	30.85195975	30.1316157	8.309042686	0.613330469
94.14917922	258.4972312	74.99092987	27.69352471	32.37439869	7.204340236	0.643876964
101.8282377	270.073351	75.29290639	27.31425093	29.39498765	7.279473987	0.630924503
102.17064	264.70972	76.58732889	25.01245148	28.99505394	7.245199659	0.637962798
97.76638736	256.3156781	78.12807075	34.6577759	30.46403626	8.042766501	0.643633447
92.10988598	267.7492884	78.68816827	23.74384609	28.68084208	8.11417819	0.629792775
92.57567636	258.7566487	41.81686795	18.66942457	24.95343508	6.020492109	0.599287898
94.07974492	262.3040301	42.19416707	29.94301054	25.68387524	6.715934391	0.624889852
100.3100963	258.6331694	42.9855515	33.46110175	27.10046322	7.316972557	0.628181067
86.3689094	264.8540617	43.81392844	28.51092508	22.38102282	5.478812811	0.647266748
97.99379073	267.6017211	46.02309744	33.15375921	31.72411654	8.660306058	0.60888016
96.90864412	262.4684475	46.32191998	34.32427655	26.45751803	8.306785594	0.642875457
92.50070351	257.7885968	46.96475928	32.59792696	26.22064442	7.044126934	0.609334373
88.12988848	258.5804698	49.98522196	30.0803338	24.55480847	6.841248342	0.629157559
97.9503409	259.4268958	56.56857215	27.37310376	25.77781675	7.605771802	0.61572498
112.7716045	263.1230501	306.603795	36.55414477	34.14713515	7.928627514	0.649277952
119.1033625	257.5574212	252.5236686	37.61349566	36.84712885	11.57414296	0.661762319
120.1021637	269.7324427	255.1053145	37.19498666	35.96858346	11.34603883	0.642600912
116.0355704	266.2612993	256.0058557	25.69252859	32.52298847	7.641989119	0.629773317
121.8056036	260.3494283	257.3776221	39.78451105	32.47846776	8.85158381	0.641079153
114.0574683	270.2901539	257.3050299	33.85999313	35.15996333	8.686592883	0.644439873
108.0921231	268.376432	265.6164573	29.95608894	36.2089348	8.066402142	0.598162876
123.33534	267.455288	329.56761	35.9656165	35.01842044	10.89691959	0.632582967
114.5789985	268.8637513	231.6040013	30.96966541	29.59188491	6.977867362	0.643921063
109.1986192	269.7199738	232.7085586	35.71712679	33.76895339	9.302189442	0.639328278
112.8105746	270.0524991	236.9752888	21.21317453	28.21116763	6.774860651	0.606266065
115.7180963	265.1371442	237.9225159	38.01238704	33.0481505	9.167928504	0.642866462
117.3488711	270.7177227	239.6859012	31.95708506	31.2228793	8.313518404	0.600285287
117.5955583	265.4045294	242.3119961	40.104932	32.6549404	8.434647601	0.655467206
112.4269558	269.7901312	242.7825717	34.73624634	32.13021603	7.808724513	0.624375281
110.4672185	264.6771317	245.4015121	39.2286788	34.48650136	9.913113301	0.658131335
123.2913216	267.2644319	245.7641179	36.27295904	32.18846995	8.877189666	0.637788179
117.5731293	270.2367547	190.3405546	40.7523131	28.0973281	9.503230977	0.645273956
109.7699627	261.4905492	194.9446806	26.67340904	31.48985834	6.698821765	0.615444648
118.0750162	266.8663405	197.7384048	37.86852457	32.1679364	7.69033404	0.642829361
117.290596	266.2635454	202.4722893	36.95303615	32.02080928	7.869716991	0.642490445
117.2249058	268.7628952	277.5058388	41.87051681	34.28523509	8.158989753	0.653932535
120.4605139	267.9531712	153.1386292	27.22924129	28.99100794	7.913685133	0.628981968
122.8520075	262.8947038	155.4849509	38.12355349	30.2930784	8.340107966	0.644119218
118.7132987	263.1553254	156.5155563	25.92140069	31.92316771	8.703085322	0.636169647
116.4558217	259.7119308	159.7628798	33.45456255	29.77588035	5.925993478	0.643295171
112.9305723	270.9157983	159.3989807	32.4867605	30.75390452	9.168701909	0.6536714
115.698198	265.9380904	160.1168142	32.6894758	28.92423786	6.216214951	0.61740584
114.4810737	259.2375758	210.3822898	35.22668656	27.95639208	8.478107168	0.612068589
119.9390507	268.5140685	212.4999016	33.89268915	34.34987455	7.129278807	0.637475165
123.4574678	270.4309062	214.1154238	28.85096364	29.00635157	6.410730468	0.580755202
123.6484025	255.9757367	215.6101299	33.72920907	31.40569496	9.737805315	0.623351671
112.6780272	264.8115898	218.3670439	33.39570972	35.59195361	9.976936336	0.648350087
107.8576372	267.2972639	219.5042055	23.26648427	25.73603327	4.502453496	0.603361899
118.01763	255.1656526	221.1315935	41.37353738	30.55024512	7.834007112	0.59294145
116.3709746	266.5993666	221.0050626	28.52400349	31.05860408	6.819727336	0.646815912
111.1379133	264.3777026	223.4356928	36.71762485	31.56864868	8.037571949	0.640295121
116.6251683	261.2109809	224.1902792	37.62003486	28.24203679	6.615602948	0.649111343
117.8292307	256.9887873	104.7505865	21.42896823	22.32319682	5.11633688	0.626131416
116.0636932	269.5070926	106.0381075	24.70510893	28.11381457	6.925913417	0.607181184
111.1035545	269.9208463	107.6550789	26.50992896	25.73043422	5.478835181	0.646441816
118.8901675	265.8491868	108.1369469	31.3947136	29.05808992	7.870654487	0.572970495
108.394365	264.6823697	108.4856971	30.7407933	31.41792199	8.548946118	0.64562189
119.8325739	255.7244812	108.8674461	28.70056197	26.42311667	7.824745296	0.647535782
114.3145896	265.5715213	110.3278055	18.38823884	30.40888825	5.053634976	0.637200162
114.7638305	269.3865021	110.8199386	33.95154198	30.87790119	8.659752349	0.602167665
112.018585	261.5094626	111.3551412	31.30970396	33.40899612	9.83490918	0.657945203
117.309321	261.9234689	112.6140064	25.52250931	27.51771579	6.644998559	0.60853225
115.0377016	255.9466783	112.9607907	28.68094436	26.70073298	6.776084884	0.635807573
121.0585814	265.4507526	112.7782029	31.77398738	27.97775825	6.991226481	0.645873967
112.7073485	266.2661492	115.0370446	25.0713043	26.98099791	6.410384751	0.62087927
117.4607006	267.4061517	117.0003379	27.32732934	25.33856287	6.95687278	0.638838216
113.6543167	260.5203085	117.3773446	31.91784984	31.89563544	8.228103169	0.633085415
120.6776012	269.5327715	119.2905953	27.38618216	25.46112493	7.362672052	0.641715534
110.7120268	264.0935406	119.4384427	29.24985502	25.39539688	6.991953109	0.592443539
116.6417323	256.2839823	120.0021857	35.49479388	30.67891067	7.742719542	0.599371349
108.1091316	265.3856644	128.4981109	35.78905802	20.7030174	6.297977789	0.560401939
115.2716772	255.7509309	133.0218335	31.13968469	28.08127046	7.074119581	0.609987402
110.5072715	270.4472819	132.7710259	34.56622706	31.5960313	8.890226971	0.630898052
122.5790176	268.3042967	135.4404673	25.98679272	32.78186586	8.096439146	0.652313583
113.6910261	259.8352223	136.5772616	26.79765389	29.46433386	6.599356888	0.650426883
117.2200692	256.0024749	137.7659602	25.61405815	30.01922794	7.424382501	0.609367931
122.8320925	265.4221107	22.68711047	26.22220403	27.11472786	6.618661599	0.622130323
110.9161189	268.875315	22.83915455	34.27196292	31.27378629	8.509370687	0.612564476
117.3620213	266.4567658	25.88954015	39.90221671	29.54537356	8.008993286	0.614011509
109.5926743	264.5472862	27.56024671	33.7946011	24.8540623	5.481601919	0.617227931
121.4348409	260.8092762	29.83519413	24.05118863	25.06381853	7.103624063	0.609672777
119.7332222	263.8324418	33.36796219	32.16633956	25.72593141	7.422667809	0.651786892
107.5130673	255.7730292	35.05867251	38.01892624	26.79530911	7.413330575	0.598175415
115.241379	254.6192457	36.21871475	16.04720416	23.03086608	5.201939095	0.616994043
110.3749692	261.6079634	64.27968507	33.99077719	27.01702074	8.254967494	0.617504953
112.9985368	264.2887629	66.48588828	26.39876251	26.71547691	6.867322788	0.614891
122.3176947	269.1990716	67.23822187	24.46315842	28.45938709	7.709189136	0.661408887
111.9875441	256.3173218	67.31055939	29.01444371	29.8497543	8.436540141	0.617692167
115.3707105	255.9169138	70.20127888	31.42087042	28.81353531	8.044257656	0.605026125
120.1833736	258.5186883	71.24441916	33.16683762	25.602679	5.256091487	0.625587383
113.7014686	259.8582411	70.59903566	27.50388782	27.57821213	7.319607756	0.627528221
110.0779533	264.8345614	72.97931427	33.50033697	26.41083651	7.906441994	0.616271119
110.5220985	256.1651095	73.81076277	30.45960757	31.64426151	8.458344471	0.63205669
107.8546244	268.6340478	75.74065809	30.25689228	31.19609555	7.802499633	0.632807685
117.5501446	256.8143101	76.94867972	27.54312304	28.531041	6.847022243	0.611675434
117.5604949	261.8577092	76.41482705	30.85195975	29.06163243	7.719057613	0.629799528
122.2132355	258.3686371	76.94520222	25.96717511	27.43679012	7.81197176	0.625099262
113.5926541	260.0920828	78.54522536	25.2740196	30.78025042	7.503264363	0.623567908
116.2673793	258.0511034	170.4748276	35.46209787	30.79228399	8.783876011	0.548389427
119.29702	269.2074007	171.306893	38.67284654	27.33593984	7.673147992	0.624608615
111.1867841	265.2258615	173.0989844	36.44297832	31.06359486	6.846246051	0.651292337
117.5388844	262.0552872	174.1147053	39.09135553	30.98025662	8.908216633	0.592596116
112.8297631	259.0423305	175.7742846	27.38618216	28.43438119	7.979527637	0.645009762
114.4574695	267.3121925	176.0455947	35.76944041	33.19465447	9.861582796	0.642691916
107.5801458	262.7875914	178.4851515	32.55215253	31.13344502	7.35265559	0.636235108
112.2316636	262.1858206	180.1900833	34.4485214	31.26496156	7.344230481	0.632729302
122.2068001	269.5519203	180.6074258	33.49379777	25.27149771	7.008133165	0.559562783
117.1187824	258.4442498	181.5431677	46.40872369	34.91587525	8.820628099	0.641502122
116.5820454	270.2615186	182.115787	30.38767634	25.31922978	7.748453632	0.607709674
122.9631812	264.1827621	84.7373742	19.51952096	32.17823814	6.482512182	0.626604773
117.8279301	264.7220675	85.58893147	24.6200993	30.6889158	9.533711072	0.647334895
120.6577939	268.4136149	85.67701069	28.74633639	32.10465177	10.82028582	0.64757717
115.7892913	270.844815	87.98588189	28.23627855	27.55028565	8.034735027	0.642458895
121.2287658	264.6929097	91.13524933	36.63915441	27.12173253	5.943613744	0.519607194
115.4927872	259.071672	91.46318542	30.04763779	26.18889541	8.098128093	0.637092244
116.4366112	266.1012681	93.17859235	27.36656456	24.3123226	6.930491877	0.588509328
123.4985248	261.2096197	94.0362187	32.17287876	29.35907796	7.360042971	0.662997266
113.0234871	268.896065	95.36428972	26.33990968	26.83561271	5.785262369	0.629121117
108.2830947	255.0085697	96.64896322	24.71164814	27.30688572	6.441974791	0.635580195
118.8513663	263.8083127	99.13587881	16.72728127	25.50304061	5.879622776	0.633416848
113.5374308	264.8085846	98.72505641	21.67745795	27.40294332	6.582922309	0.642270082
122.7676441	261.5880542	43.80188814	32.79410305	29.71300796	9.047627659	0.640540056
112.9655822	260.7130479	44.40597945	21.00392004	22.79590401	4.962522516	0.635732113
116.1059321	265.3268918	46.38662459	33.72266987	25.87936054	8.171736398	0.600455852
112.3210162	255.736788	47.28458291	31.15276309	26.91020465	6.993650011	0.638021884
116.4639043	258.871722	47.53781267	33.75536589	27.93551224	7.961106977	0.632411888
120.7657953	269.5374337	47.89432541	24.75742256	24.15360935	5.791157876	0.628870166
111.7546763	264.7307019	49.1725	22.4425447	24.50613219	6.36289807	0.623052933
115.1103347	262.1497128	52.1841976	31.66936013	26.21128153	7.188275909	0.622432586
120.1491245	260.961456	51.3463865	22.95914173	21.8051163	4.973676728	0.649495626
114.6802732	257.615351	52.49705397	23.62614044	26.01669813	7.452385885	0.627709666
